name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_theta1,VDF_gamma1,VDF_mu1,RUC_rho1,RUC_resource1,RUC_type,is_connector
,4244,2281,1925,Highway,1,0.0029996781917324,2.0,13000.0,0.0001799806915039,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4246,2282,1925,Highway,1,0.5021779973154883,2.0,13000.0,0.0301306798389292,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4248,2320,1926,Highway,1,0.0044992335749077,2.0,13000.0,0.0002699540144944,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4251,2313,1926,Highway,1,0.523455004700375,2.0,13000.0,0.0314073002820224,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4252,2324,1927,Highway,1,0.0277891879313648,2.0,13000.0,0.0016673512758818,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4256,2328,1928,Highway,1,0.0267146453211462,2.0,13000.0,0.0016028787192687,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4260,2329,1929,Highway,1,0.004500055555186,2.0,13000.0,0.0002700033333111,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4264,2310,1930,Highway,1,0.0029995486729456,2.0,13000.0,0.0001799729203767,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4265,2311,1930,Highway,1,0.211116147173026,2.0,13000.0,0.0126669688303815,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4268,2289,1931,Highway,1,0.00299996307314,2.0,13000.0,0.0001799977843884,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4272,2300,1932,Highway,1,0.0030000257082547,2.0,13000.0,0.0001800015424952,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4276,2303,1933,Highway,1,0.0059999498031794,2.0,13000.0,0.0003599969881907,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4279,2304,1933,Highway,1,0.6171735252523133,2.0,13000.0,0.0370304115151387,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4280,2304,1934,Highway,1,0.0059999602799013,2.0,13000.0,0.000359997616794,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4282,2303,1934,Highway,1,0.6291731360066791,2.0,13000.0,0.0377503881604007,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4284,2301,1935,Highway,1,0.019902528637328,2.0,13000.0,0.0011941517182396,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4285,2299,1935,Highway,1,0.5323273657593118,2.0,13000.0,0.0319396419455587,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4288,2334,1936,Highway,1,0.0148042622731242,2.0,13000.0,0.0008882557363874,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4289,2294,1936,Highway,1,0.1376331143654838,2.0,13000.0,0.008257986861929,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4290,2331,1936,Highway,1,0.1785159515136368,2.0,13000.0,0.0107109570908182,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4291,2321,1936,Highway,1,0.2687994305260657,2.0,13000.0,0.0161279658315639,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4292,2331,1937,Highway,1,0.0142849034174688,2.0,13000.0,0.0008570942050481,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4293,2321,1937,Highway,1,0.118116568516918,2.0,13000.0,0.007086994111015,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4294,2334,1937,Highway,1,0.1558656865092789,2.0,13000.0,0.0093519411905567,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4296,2321,1938,Highway,1,0.0105000649659348,2.0,13000.0,0.000630003897956,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4297,2331,1938,Highway,1,0.093906028177946,2.0,13000.0,0.0056343616906767,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4300,2325,1939,Highway,1,0.0290493949603621,2.0,13000.0,0.0017429636976217,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4304,2296,1940,Highway,1,0.0410487515035475,2.0,13000.0,0.0024629250902128,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4305,2277,1940,Highway,1,0.0559868383292863,2.0,13000.0,0.0033592102997571,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4308,2302,1941,Highway,1,0.0137418901249355,2.0,13000.0,0.0008245134074961,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4312,2299,1942,Highway,1,0.0060000119007512,2.0,13000.0,0.000360000714045,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4316,2290,1943,Highway,1,0.0059999714998539,2.0,13000.0,0.0003599982899912,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4319,2291,1943,Highway,1,0.6730622304226528,2.0,13000.0,0.0403837338253591,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4320,2298,1944,Highway,1,0.0059999908333515,2.0,13000.0,0.000359999450001,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4324,2292,1945,Highway,1,0.0615256159610424,2.0,13000.0,0.0036915369576625,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4328,2291,1946,Highway,1,0.0044999362673525,2.0,13000.0,0.0002699961760411,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4331,2290,1946,Highway,1,0.6835591083736713,2.0,13000.0,0.0410135465024202,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4332,2278,1947,Highway,1,0.025054612549701,2.0,13000.0,0.001503276752982,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4333,2306,1947,Highway,1,0.0971662957819437,2.0,13000.0,0.0058299777469166,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4334,2279,1947,Highway,1,0.2353710871119163,2.0,13000.0,0.0141222652267149,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4336,2306,1948,Highway,1,0.0201637250020447,2.0,13000.0,0.0012098235001226,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4337,2278,1948,Highway,1,0.1279495965092646,2.0,13000.0,0.0076769757905558,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4338,2279,1948,Highway,1,0.1282411959437122,2.0,13000.0,0.0076944717566227,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4340,2297,1949,Highway,1,0.015927416017488,2.0,13000.0,0.0009556449610492,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4343,2291,1949,Highway,1,0.7422503676439326,2.0,13000.0,0.0445350220586359,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4344,2305,1950,Highway,1,0.0129907092660087,2.0,13000.0,0.0007794425559605,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4348,2295,1951,Highway,1,0.0140266894654393,2.0,13000.0,0.0008416013679263,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4352,2307,1952,Highway,1,0.0125470983432958,2.0,13000.0,0.0007528259005977,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4353,2319,1952,Highway,1,0.0650273872599709,2.0,13000.0,0.0039016432355982,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4354,2308,1952,Highway,1,0.3493295339299614,2.0,13000.0,0.0209597720357976,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4356,2319,1953,Highway,1,0.0157578965523918,2.0,13000.0,0.0009454737931435,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4357,2307,1953,Highway,1,0.0469021889393976,2.0,13000.0,0.0028141313363638,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4358,2308,1953,Highway,1,0.3010453736114469,2.0,13000.0,0.0180627224166868,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4360,2277,1954,Highway,1,0.0137107723081323,2.0,13000.0,0.0008226463384879,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4361,2296,1954,Highway,1,0.0963425514765322,2.0,13000.0,0.0057805530885919,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4364,2309,1955,Highway,1,0.0145448870977091,2.0,13000.0,0.0008726932258625,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4367,2311,1955,Highway,1,0.5324404265731139,2.0,13000.0,0.0319464255943868,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4368,2316,1956,Highway,1,0.0030005313259631,2.0,13000.0,0.0001800318795577,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4369,2318,1956,Highway,1,0.4327875442616744,2.0,13000.0,0.0259672526557004,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4370,2317,1956,Highway,1,0.4700237196445775,2.0,13000.0,0.0282014231786746,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4372,2311,1957,Highway,1,0.0186481954100037,2.0,13000.0,0.0011188917246002,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4373,2310,1957,Highway,1,0.1970965138640562,2.0,13000.0,0.0118257908318433,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4376,2318,1958,Highway,1,0.0151976032898946,2.0,13000.0,0.0009118561973936,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4378,2316,1958,Highway,1,0.4187577232925311,2.0,13000.0,0.0251254633975518,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4380,2312,1959,Highway,1,0.0044996906738311,2.0,13000.0,0.0002699814404298,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4381,2313,1959,Highway,1,0.2628888340882079,2.0,13000.0,0.0157733300452924,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4384,2313,1960,Highway,1,0.0029997463166035,2.0,13000.0,0.0001799847789962,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4385,2312,1960,Highway,1,0.2702681528286723,2.0,13000.0,0.0162160891697203,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4388,2315,1961,Highway,1,0.0029997278279373,2.0,13000.0,0.0001799836696762,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4389,2288,1961,Highway,1,0.2594155400437696,2.0,13000.0,0.0155649324026261,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4392,2314,1962,Highway,1,0.0141047969725377,2.0,13000.0,0.0008462878183522,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4393,2322,1962,Highway,1,0.1156046832101301,2.0,13000.0,0.0069362809926078,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4396,2322,1963,Highway,1,0.0132924881513172,2.0,13000.0,0.000797549289079,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4397,2314,1963,Highway,1,0.0929919971993339,2.0,13000.0,0.00557951983196,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4400,2282,1964,Highway,1,0.0059999895343399,2.0,13000.0,0.0003599993720603,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4402,2281,1964,Highway,1,0.4931798061996778,2.0,13000.0,0.0295907883719806,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4404,2335,1965,Highway,1,0.0060000848126968,2.0,13000.0,0.0003600050887618,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4407,2326,1965,Highway,1,0.8368876922908624,2.0,13000.0,0.0502132615374517,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4408,2332,1966,Highway,1,0.0219594637901828,2.0,13000.0,0.0013175678274109,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4412,2326,1967,Highway,1,0.0183514294450104,2.0,13000.0,0.0011010857667006,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4415,2335,1967,Highway,1,0.8142475996723709,2.0,13000.0,0.0488548559803422,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4416,2327,1968,Highway,1,0.0219471845174698,2.0,13000.0,0.0013168310710481,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4419,2332,1968,Highway,1,0.4439413276232797,2.0,13000.0,0.0266364796573967,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4420,2280,1969,Highway,1,0.004499757548773,2.0,13000.0,0.0002699854529263,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
,4424,2288,1970,Highway,1,0.0183012066773161,2.0,13000.0,0.0010980724006389,1,0,1000.0,13000.0,0.15,4,1.0,1,100,10,0,1,1
