name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_theta1,VDF_gamma1,VDF_mu1,RUC_rho1,RUC_resource1,RUC_type,is_connector
,1555,337,332,Highway,1,0.1532075469396053,3.0,3600.0,60.0,1,0,0.1532075469396053,3600.0,0.15,4,1.0,1,100,10,0,1,0
,1556,331,1131,Highway,1,0.0507805335283547,4.0,4800.0,60.0,1,0,0.0507805335283547,4800.0,0.15,4,1.0,1,100,10,0,1,0
,1557,1955,1124,Highway,1,0.3129626214116853,1.0,750.0,90.0,1,0,0.2086417476077902,750.0,0.15,4,1.0,1,100,10,0,1,0
,1558,1132,10,Highway,1,0.0854549965479101,1.0,1000.0,50.0,1,0,0.1025459958574921,1000.0,0.15,4,1.0,1,100,10,0,1,0
,1559,1132,1133,Highway,1,0.0273654946799254,4.0,3800.0,90.0,1,0,0.0182436631199503,3800.0,0.15,4,1.0,1,100,10,0,1,0
,1560,1130,943,Highway,1,0.3383603406207055,1.0,650.0,50.0,1,0,0.4060324087448466,650.0,0.15,4,1.0,1,100,10,0,1,0
,1561,1130,945,Highway,1,0.1643745138183645,1.0,650.0,50.0,1,0,0.1972494165820374,650.0,0.15,4,1.0,1,100,10,0,1,0
,1562,1130,1134,Highway,1,0.2075205382747215,1.0,1000.0,50.0,1,0,0.2490246459296658,1000.0,0.15,4,1.0,1,100,10,0,1,0
,1563,945,1130,Highway,1,0.1643745138183645,1.0,650.0,50.0,1,0,0.1972494165820374,650.0,0.15,4,1.0,1,100,10,0,1,0
,1564,945,756,Highway,1,0.1937369409664491,1.0,900.0,60.0,1,0,0.1937369409664491,900.0,0.15,4,1.0,1,100,10,0,1,0
,1565,1127,1121,Highway,1,0.3424652198701481,2.0,1700.0,90.0,1,0,0.2283101465800987,1700.0,0.15,4,1.0,1,100,10,0,1,0
,1566,1127,1135,Highway,1,0.3386816155011401,3.0,2850.0,90.0,1,0,0.2257877436674267,2850.0,0.15,4,1.0,1,100,10,0,1,0
,1567,1127,833,Highway,1,0.3848774163573203,3.0,2850.0,90.0,1,0,0.2565849442382135,2850.0,0.15,4,1.0,1,100,10,0,1,0
,1568,194,192,Highway,1,0.2245498246094326,1.0,700.0,50.0,1,0,0.2694597895313191,700.0,0.15,4,1.0,1,100,10,0,1,0
,1569,194,41,Highway,1,0.2245498246094326,1.0,700.0,50.0,1,0,0.2694597895313191,700.0,0.15,4,1.0,1,100,10,0,1,0
,1570,756,755,Highway,1,0.5241107543990859,1.0,750.0,90.0,1,0,0.3494071695993906,750.0,0.15,4,1.0,1,100,10,0,1,0
,1571,756,945,Highway,1,0.1937369409664491,1.0,900.0,60.0,1,0,0.1937369409664491,900.0,0.15,4,1.0,1,100,10,0,1,0
,1572,756,1136,Highway,1,0.0966564516306884,1.0,950.0,90.0,1,0,0.0644376344204589,950.0,0.15,4,1.0,1,100,10,0,1,0
,1573,1108,656,Highway,1,0.4126984983548308,2.0,1300.0,50.0,1,0,0.495238198025797,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1574,1108,1137,Highway,1,0.1296886053576057,2.0,1300.0,50.0,1,0,0.1556263264291268,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1575,1135,1127,Highway,1,0.3386816155011401,3.0,2850.0,90.0,1,0,0.2257877436674267,2850.0,0.15,4,1.0,1,100,10,0,1,0
,1576,1135,508,Highway,1,0.2245498246094326,2.0,1900.0,90.0,1,0,0.149699883072955,1900.0,0.15,4,1.0,1,100,10,0,1,0
,1577,1135,1138,Highway,1,0.2245498246094326,1.0,650.0,50.0,1,0,0.2694597895313191,650.0,0.15,4,1.0,1,100,10,0,1,0
,1578,1117,1113,Highway,1,0.2245498246094326,2.0,1300.0,50.0,1,0,0.2694597895313191,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1579,1117,833,Highway,1,0.2245498246094326,2.0,1300.0,50.0,1,0,0.2694597895313191,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1580,508,506,Highway,1,0.2245498246094326,2.0,1900.0,90.0,1,0,0.149699883072955,1900.0,0.15,4,1.0,1,100,10,0,1,0
,1581,508,1135,Highway,1,0.2245498246094326,3.0,2850.0,90.0,1,0,0.149699883072955,2850.0,0.15,4,1.0,1,100,10,0,1,0
,1582,1120,645,Highway,1,0.2687360496215707,2.0,1900.0,90.0,1,0,0.1791573664143804,1900.0,0.15,4,1.0,1,100,10,0,1,0
,1583,1120,963,Highway,1,0.3600884503822334,2.0,1900.0,90.0,1,0,0.2400589669214889,1900.0,0.15,4,1.0,1,100,10,0,1,0
,1584,882,1100,Highway,1,0.1945398355977111,4.0,5400.0,100.0,1,0,0.1167239013586267,5400.0,0.15,4,1.0,1,100,10,0,1,0
,1585,1126,1111,Highway,1,0.1884091292904884,2.0,1400.0,50.0,1,0,0.2260909551485861,1400.0,0.15,4,1.0,1,100,10,0,1,0
,1586,1126,1139,Highway,1,0.0915107616018041,2.0,1400.0,50.0,1,0,0.109812913922165,1400.0,0.15,4,1.0,1,100,10,0,1,0
,1587,1119,1104,Highway,1,0.2245498246094326,1.0,1000.0,50.0,1,0,0.2694597895313191,1000.0,0.15,4,1.0,1,100,10,0,1,0
,1588,1119,1140,Highway,1,0.2245498246094326,1.0,1000.0,50.0,1,0,0.2694597895313191,1000.0,0.15,4,1.0,1,100,10,0,1,0
,1589,1118,642,Highway,1,0.4830978795162405,1.0,650.0,50.0,1,0,0.5797174554194886,650.0,0.15,4,1.0,1,100,10,0,1,0
,1590,1118,972,Highway,1,0.2934672099331318,3.0,2850.0,90.0,1,0,0.1956448066220879,2850.0,0.15,4,1.0,1,100,10,0,1,0
,1591,1118,1122,Highway,1,0.2900392518142831,4.0,3800.0,90.0,1,0,0.193359501209522,3800.0,0.15,4,1.0,1,100,10,0,1,0
,1592,1118,1141,Highway,1,0.2245498246094326,2.0,1900.0,90.0,1,0,0.149699883072955,1900.0,0.15,4,1.0,1,100,10,0,1,0
,1593,1101,883,Highway,1,0.1590586105626517,3.0,5400.0,100.0,1,0,0.095435166337591,5400.0,0.15,4,1.0,1,100,10,0,1,0
,1594,1116,651,Highway,1,0.4106566487751674,2.0,1300.0,50.0,1,0,0.4927879785302009,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1595,1116,1142,Highway,1,0.1846359611159108,2.0,1300.0,50.0,1,0,0.221563153339093,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1596,1116,1143,Highway,1,0.1406115684212895,2.0,1300.0,50.0,1,0,0.1687338821055474,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1597,1138,1135,Highway,1,0.2245498246094326,1.0,650.0,50.0,1,0,0.2694597895313191,650.0,0.15,4,1.0,1,100,10,0,1,0
,1598,1138,1144,Highway,1,0.2245498246094326,1.0,650.0,50.0,1,0,0.2694597895313191,650.0,0.15,4,1.0,1,100,10,0,1,0
,1599,891,1145,Highway,1,0.419608328763573,3.0,5400.0,100.0,1,0,0.2517649972581438,5400.0,0.15,4,1.0,1,100,10,0,1,0
,1600,1137,1108,Highway,1,0.1296886053576057,2.0,1300.0,50.0,1,0,0.1556263264291268,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1601,1137,1146,Highway,1,0.1300179709105376,2.0,1400.0,50.0,1,0,0.1560215650926452,1400.0,0.15,4,1.0,1,100,10,0,1,0
,1602,1137,1147,Highway,1,0.4057882873854624,2.0,2000.0,50.0,1,0,0.4869459448625548,2000.0,0.15,4,1.0,1,100,10,0,1,0
,1603,1137,1143,Highway,1,0.1196193178619294,2.0,1300.0,50.0,1,0,0.1435431814343153,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1604,893,1148,Highway,1,0.059346212222265,3.0,5400.0,100.0,1,0,0.035607727333359,5400.0,0.15,4,1.0,1,100,10,0,1,0
,1605,963,1120,Highway,1,0.3600884503822334,2.0,1900.0,90.0,1,0,0.2400589669214889,1900.0,0.15,4,1.0,1,100,10,0,1,0
,1606,963,719,Highway,1,0.0389992869190185,2.0,1900.0,90.0,1,0,0.025999524612679,1900.0,0.15,4,1.0,1,100,10,0,1,0
,1607,1146,1137,Highway,1,0.1300179709105376,2.0,1400.0,50.0,1,0,0.1560215650926452,1400.0,0.15,4,1.0,1,100,10,0,1,0
,1608,1146,1139,Highway,1,0.1291123320558799,2.0,1400.0,50.0,1,0,0.1549347984670559,1400.0,0.15,4,1.0,1,100,10,0,1,0
,1609,1115,1075,Highway,1,0.2927722637306949,2.0,1300.0,50.0,1,0,0.3513267164768339,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1610,1115,765,Highway,1,0.2739021339001705,2.0,1300.0,50.0,1,0,0.3286825606802047,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1611,1139,1126,Highway,1,0.0915107616018041,2.0,1400.0,50.0,1,0,0.109812913922165,1400.0,0.15,4,1.0,1,100,10,0,1,0
,1612,1139,1146,Highway,1,0.1291123320558799,2.0,1400.0,50.0,1,0,0.1549347984670559,1400.0,0.15,4,1.0,1,100,10,0,1,0
,1613,1139,984,Highway,1,0.3913729620775866,2.0,1400.0,50.0,1,0,0.469647554493104,1400.0,0.15,4,1.0,1,100,10,0,1,0
,1614,1139,1149,Highway,1,0.159842065896477,2.0,1400.0,50.0,1,0,0.1918104790757724,1400.0,0.15,4,1.0,1,100,10,0,1,0
,1615,1150,1151,Highway,1,0.167192459503795,3.0,2850.0,90.0,1,0,0.1114616396691966,2850.0,0.15,4,1.0,1,100,10,0,1,0
,1616,1150,1152,Highway,1,0.1690533298460897,4.0,3800.0,90.0,1,0,0.1127022198973931,3800.0,0.15,4,1.0,1,100,10,0,1,0
,1617,1150,1153,Highway,1,0.0814206006143436,2.0,2400.0,60.0,1,0,0.0814206006143436,2400.0,0.15,4,1.0,1,100,10,0,1,0
,1618,1060,1052,Highway,1,0.0594810894318522,2.0,1300.0,50.0,1,0,0.0713773073182226,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1619,1060,1073,Highway,1,0.2167277061460163,2.0,1300.0,50.0,1,0,0.2600732473752196,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1620,1073,946,Highway,1,0.2039685524559985,2.0,1300.0,50.0,1,0,0.2447622629471982,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1621,1073,1060,Highway,1,0.2167277061460163,2.0,1300.0,50.0,1,0,0.2600732473752196,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1622,1073,1154,Highway,1,0.1039707392073876,2.0,2400.0,60.0,1,0,0.1039707392073876,2400.0,0.15,4,1.0,1,100,10,0,1,0
,1623,1154,872,Highway,1,0.1110180165558726,1.0,1200.0,60.0,1,0,0.1110180165558726,1200.0,0.15,4,1.0,1,100,10,0,1,0
,1624,833,832,Highway,1,0.2245498246094326,3.0,2850.0,90.0,1,0,0.149699883072955,2850.0,0.15,4,1.0,1,100,10,0,1,0
,1625,833,1127,Highway,1,0.3848774163573203,3.0,2850.0,90.0,1,0,0.2565849442382135,2850.0,0.15,4,1.0,1,100,10,0,1,0
,1626,833,1117,Highway,1,0.2245498246094326,2.0,1300.0,50.0,1,0,0.2694597895313191,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1627,833,1155,Highway,1,0.1895233682407361,1.0,650.0,50.0,1,0,0.2274280418888833,650.0,0.15,4,1.0,1,100,10,0,1,0
,1628,984,982,Highway,1,0.3031175227300188,2.0,1900.0,90.0,1,0,0.2020783484866792,1900.0,0.15,4,1.0,1,100,10,0,1,0
,1629,984,1139,Highway,1,0.3913729620775866,2.0,1400.0,50.0,1,0,0.469647554493104,1400.0,0.15,4,1.0,1,100,10,0,1,0
,1630,984,765,Highway,1,0.3192559948721067,1.0,700.0,50.0,1,0,0.3831071938465281,700.0,0.15,4,1.0,1,100,10,0,1,0
,1631,984,1156,Highway,1,0.3110042328923242,2.0,1900.0,90.0,1,0,0.2073361552615495,1900.0,0.15,4,1.0,1,100,10,0,1,0
,1632,880,448,Highway,1,0.0464774033293008,3.0,3600.0,60.0,1,0,0.0464774033293008,3600.0,0.15,4,1.0,1,100,10,0,1,0
,1633,972,1118,Highway,1,0.2934672099331318,3.0,2850.0,90.0,1,0,0.1956448066220879,2850.0,0.15,4,1.0,1,100,10,0,1,0
,1634,972,718,Highway,1,0.1881506116449098,4.0,3800.0,90.0,1,0,0.1254337410966065,3800.0,0.15,4,1.0,1,100,10,0,1,0
,1635,765,764,Highway,1,0.4065273121368577,1.0,700.0,50.0,1,0,0.4878327745642292,700.0,0.15,4,1.0,1,100,10,0,1,0
,1636,765,1115,Highway,1,0.2739021339001705,2.0,1300.0,50.0,1,0,0.3286825606802047,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1637,765,984,Highway,1,0.3192559948721067,2.0,1400.0,50.0,1,0,0.3831071938465281,1400.0,0.15,4,1.0,1,100,10,0,1,0
,1638,765,1157,Highway,1,0.3631911118894141,2.0,1300.0,50.0,1,0,0.4358293342672969,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1639,195,192,Highway,1,0.3186888617700344,1.0,700.0,50.0,1,0,0.3824266341240413,700.0,0.15,4,1.0,1,100,10,0,1,0
,1640,195,1158,Highway,1,0.840301221945713,2.0,1700.0,90.0,1,0,0.5602008146304753,1700.0,0.15,4,1.0,1,100,10,0,1,0
,1641,195,1106,Highway,1,0.497138210901426,2.0,1700.0,90.0,1,0,0.331425473934284,1700.0,0.15,4,1.0,1,100,10,0,1,0
,1642,1037,866,Highway,1,0.2890830330545188,2.0,2400.0,60.0,1,0,0.2890830330545188,2400.0,0.15,4,1.0,1,100,10,0,1,0
,1643,1956,1159,Highway,1,0.5896224048957202,1.0,700.0,50.0,1,0,0.7075468858748641,700.0,0.15,4,1.0,1,100,10,0,1,0
,1644,1144,1138,Highway,1,0.2245498246094326,1.0,650.0,50.0,1,0,0.2694597895313191,650.0,0.15,4,1.0,1,100,10,0,1,0
,1645,1144,917,Highway,1,0.2986668735213147,1.0,650.0,50.0,1,0,0.3584002482255777,650.0,0.15,4,1.0,1,100,10,0,1,0
,1646,766,764,Highway,1,0.1074797957694778,2.0,1400.0,50.0,1,0,0.1289757549233734,1400.0,0.15,4,1.0,1,100,10,0,1,0
,1647,766,767,Highway,1,0.2245498246094326,2.0,1300.0,50.0,1,0,0.2694597895313191,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1648,766,1140,Highway,1,0.2744917584737643,1.0,700.0,50.0,1,0,0.3293901101685171,700.0,0.15,4,1.0,1,100,10,0,1,0
,1649,766,1160,Highway,1,0.3136741522042552,2.0,1300.0,50.0,1,0,0.3764089826451063,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1650,1161,1162,Highway,1,0.2245498246094326,2.0,1900.0,90.0,1,0,0.149699883072955,1900.0,0.15,4,1.0,1,100,10,0,1,0
,1651,1161,1141,Highway,1,0.2245498246094326,2.0,1900.0,90.0,1,0,0.149699883072955,1900.0,0.15,4,1.0,1,100,10,0,1,0
,1652,1080,1041,Highway,1,0.3596109008358896,2.0,1300.0,50.0,1,0,0.4315330810030675,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1653,1080,1109,Highway,1,0.3009269014229203,2.0,1300.0,50.0,1,0,0.3611122817075044,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1654,1140,1119,Highway,1,0.2245498246094326,1.0,1000.0,50.0,1,0,0.2694597895313191,1000.0,0.15,4,1.0,1,100,10,0,1,0
,1655,1140,766,Highway,1,0.2744917584737643,2.0,1400.0,50.0,1,0,0.3293901101685171,1400.0,0.15,4,1.0,1,100,10,0,1,0
,1656,1140,1163,Highway,1,0.1502403103032537,1.0,700.0,50.0,1,0,0.1802883723639044,700.0,0.15,4,1.0,1,100,10,0,1,0
,1657,1140,1164,Highway,1,0.3471399108877016,1.0,1000.0,50.0,1,0,0.4165678930652419,1000.0,0.15,4,1.0,1,100,10,0,1,0
,1658,1163,1140,Highway,1,0.1502403103032537,2.0,1400.0,50.0,1,0,0.1802883723639044,1400.0,0.15,4,1.0,1,100,10,0,1,0
,1659,1163,953,Highway,1,0.3507601451433527,1.0,700.0,50.0,1,0,0.4209121741720232,700.0,0.15,4,1.0,1,100,10,0,1,0
,1660,1155,833,Highway,1,0.1895233682407361,1.0,650.0,50.0,1,0,0.2274280418888833,650.0,0.15,4,1.0,1,100,10,0,1,0
,1661,1155,1165,Highway,1,0.2366128524980666,1.0,650.0,50.0,1,0,0.28393542299768,650.0,0.15,4,1.0,1,100,10,0,1,0
,1662,1109,656,Highway,1,0.4184140238388923,2.0,1300.0,50.0,1,0,0.5020968286066708,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1663,1109,1080,Highway,1,0.3009269014229203,2.0,1300.0,50.0,1,0,0.3611122817075044,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1664,67,63,Highway,1,0.2532323482120349,1.0,650.0,50.0,1,0,0.3038788178544419,650.0,0.15,4,1.0,1,100,10,0,1,0
,1665,67,1166,Highway,1,0.2867771674275999,1.0,700.0,50.0,1,0,0.3441326009131198,700.0,0.15,4,1.0,1,100,10,0,1,0
,1666,67,1159,Highway,1,0.1965623860798629,1.0,700.0,50.0,1,0,0.2358748632958356,700.0,0.15,4,1.0,1,100,10,0,1,0
,1667,1156,984,Highway,1,0.3110042328923242,2.0,1900.0,90.0,1,0,0.2073361552615495,1900.0,0.15,4,1.0,1,100,10,0,1,0
,1668,1156,1167,Highway,1,0.0542306121202956,2.0,1900.0,90.0,1,0,0.0361537414135304,1900.0,0.15,4,1.0,1,100,10,0,1,0
,1669,953,1163,Highway,1,0.3507601451433527,2.0,1400.0,50.0,1,0,0.4209121741720232,1400.0,0.15,4,1.0,1,100,10,0,1,0
,1670,953,954,Highway,1,0.2120461438342583,1.0,850.0,90.0,1,0,0.1413640958895055,850.0,0.15,4,1.0,1,100,10,0,1,0
,1671,953,1168,Highway,1,0.295118634734033,4.0,3800.0,90.0,1,0,0.1967457564893553,3800.0,0.15,4,1.0,1,100,10,0,1,0
,1672,953,1169,Highway,1,0.251384246098196,4.0,3800.0,90.0,1,0,0.1675894973987973,3800.0,0.15,4,1.0,1,100,10,0,1,0
,1673,1170,1171,Highway,1,0.3573269642934381,1.0,1800.0,100.0,1,0,0.2143961785760628,1800.0,0.15,4,1.0,1,100,10,0,1,0
,1674,954,953,Highway,1,0.2120461438342583,2.0,1700.0,90.0,1,0,0.1413640958895055,1700.0,0.15,4,1.0,1,100,10,0,1,0
,1675,954,1172,Highway,1,0.0781708858913137,1.0,850.0,90.0,1,0,0.0521139239275424,850.0,0.15,4,1.0,1,100,10,0,1,0
,1676,1166,67,Highway,1,0.2867771674275999,1.0,700.0,50.0,1,0,0.3441326009131198,700.0,0.15,4,1.0,1,100,10,0,1,0
,1677,1166,70,Highway,1,0.3225961508751244,1.0,700.0,50.0,1,0,0.3871153810501492,700.0,0.15,4,1.0,1,100,10,0,1,0
,1678,1173,441,Highway,1,0.2080926202355458,1.0,850.0,90.0,1,0,0.1387284134903638,850.0,0.15,4,1.0,1,100,10,0,1,0
,1679,1173,603,Highway,1,0.5731640591335536,1.0,1000.0,50.0,1,0,0.6877968709602643,1000.0,0.15,4,1.0,1,100,10,0,1,0
,1680,1173,1172,Highway,1,0.1168461170395197,2.0,1700.0,90.0,1,0,0.0778974113596798,1700.0,0.15,4,1.0,1,100,10,0,1,0
,1681,937,969,Highway,1,0.2079230901107184,1.0,650.0,50.0,1,0,0.2495077081328621,650.0,0.15,4,1.0,1,100,10,0,1,0
,1682,937,1174,Highway,1,0.6815761480141367,1.0,650.0,50.0,1,0,0.8178913776169641,650.0,0.15,4,1.0,1,100,10,0,1,0
,1683,718,717,Highway,1,0.0476783449482155,2.0,1300.0,50.0,1,0,0.0572140139378586,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1684,718,972,Highway,1,0.1881506116449098,4.0,3800.0,90.0,1,0,0.1254337410966065,3800.0,0.15,4,1.0,1,100,10,0,1,0
,1685,718,965,Highway,1,0.2243134206079299,3.0,2850.0,90.0,1,0,0.1495422804052866,2850.0,0.15,4,1.0,1,100,10,0,1,0
,1686,718,1175,Highway,1,0.1165133321856358,1.0,650.0,50.0,1,0,0.1398159986227629,650.0,0.15,4,1.0,1,100,10,0,1,0
,1687,719,717,Highway,1,0.1782936871261051,2.0,1300.0,50.0,1,0,0.2139524245513261,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1688,719,963,Highway,1,0.0389992869190185,2.0,1900.0,90.0,1,0,0.025999524612679,1900.0,0.15,4,1.0,1,100,10,0,1,0
,1689,719,964,Highway,1,0.0292220121012422,2.0,1300.0,50.0,1,0,0.0350664145214907,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1690,719,932,Highway,1,0.2025294851021798,3.0,2850.0,90.0,1,0,0.1350196567347865,2850.0,0.15,4,1.0,1,100,10,0,1,0
,1691,70,68,Highway,1,0.2496596279119406,2.0,1300.0,50.0,1,0,0.2995915534943288,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1692,70,788,Highway,1,0.2936733977057409,2.0,1300.0,50.0,1,0,0.3524080772468891,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1693,70,1166,Highway,1,0.3225961508751244,1.0,700.0,50.0,1,0,0.3871153810501492,700.0,0.15,4,1.0,1,100,10,0,1,0
,1694,70,834,Highway,1,0.3686020324275934,1.0,700.0,50.0,1,0,0.442322438913112,700.0,0.15,4,1.0,1,100,10,0,1,0
,1695,441,439,Highway,1,0.2245498246094326,1.0,850.0,90.0,1,0,0.149699883072955,850.0,0.15,4,1.0,1,100,10,0,1,0
,1696,441,1173,Highway,1,0.2080926202355458,2.0,1700.0,90.0,1,0,0.1387284134903638,1700.0,0.15,4,1.0,1,100,10,0,1,0
,1697,969,937,Highway,1,0.2079230901107184,1.0,650.0,50.0,1,0,0.2495077081328621,650.0,0.15,4,1.0,1,100,10,0,1,0
,1698,969,970,Highway,1,0.3974485620640958,1.0,700.0,50.0,1,0,0.4769382744769149,700.0,0.15,4,1.0,1,100,10,0,1,0
,1699,834,832,Highway,1,0.2245498246094326,3.0,2850.0,90.0,1,0,0.149699883072955,2850.0,0.15,4,1.0,1,100,10,0,1,0
,1700,834,70,Highway,1,0.3686020324275934,1.0,700.0,50.0,1,0,0.442322438913112,700.0,0.15,4,1.0,1,100,10,0,1,0
,1701,834,1176,Highway,1,0.0715431570735279,1.0,700.0,50.0,1,0,0.0858517884882335,700.0,0.15,4,1.0,1,100,10,0,1,0
,1702,834,1177,Highway,1,0.1445602172365984,3.0,2850.0,90.0,1,0,0.0963734781577322,2850.0,0.15,4,1.0,1,100,10,0,1,0
,1703,964,719,Highway,1,0.0292220121012422,2.0,1300.0,50.0,1,0,0.0350664145214907,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1704,964,1178,Highway,1,0.2851879448241405,2.0,1300.0,50.0,1,0,0.3422255337889686,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1705,1158,195,Highway,1,0.840301221945713,2.0,1700.0,90.0,1,0,0.5602008146304753,1700.0,0.15,4,1.0,1,100,10,0,1,0
,1706,1158,1179,Highway,1,0.0817933713013338,2.0,1700.0,90.0,1,0,0.0545289142008892,1700.0,0.15,4,1.0,1,100,10,0,1,0
,1707,1176,834,Highway,1,0.0715431570735279,1.0,700.0,50.0,1,0,0.0858517884882335,700.0,0.15,4,1.0,1,100,10,0,1,0
,1708,1176,1180,Highway,1,0.2245498246094326,1.0,650.0,50.0,1,0,0.2694597895313191,650.0,0.15,4,1.0,1,100,10,0,1,0
,1709,1176,1181,Highway,1,0.1237936376022782,1.0,1000.0,50.0,1,0,0.1485523651227338,1000.0,0.15,4,1.0,1,100,10,0,1,0
,1710,1182,1147,Highway,1,0.2634626874744109,2.0,1300.0,50.0,1,0,0.316155224969293,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1711,1182,1183,Highway,1,0.3120813739699586,2.0,1300.0,50.0,1,0,0.3744976487639504,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1712,1182,1142,Highway,1,0.2163360857068187,1.0,650.0,50.0,1,0,0.2596033028481825,650.0,0.15,4,1.0,1,100,10,0,1,0
,1713,1182,1184,Highway,1,0.0908821134545117,2.0,1300.0,50.0,1,0,0.1090585361454141,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1714,1185,1186,Highway,1,0.0364846589812648,2.0,1400.0,50.0,1,0,0.0437815907775177,1400.0,0.15,4,1.0,1,100,10,0,1,0
,1715,1185,1167,Highway,1,0.3860626582553568,2.0,2000.0,50.0,1,0,0.4632751899064282,2000.0,0.15,4,1.0,1,100,10,0,1,0
,1716,1185,1149,Highway,1,0.2045283135807824,2.0,1400.0,50.0,1,0,0.2454339762969389,1400.0,0.15,4,1.0,1,100,10,0,1,0
,1717,1187,1188,Highway,1,0.1744845854777615,2.0,1400.0,50.0,1,0,0.2093815025733138,1400.0,0.15,4,1.0,1,100,10,0,1,0
,1718,1187,1189,Highway,1,0.2251588985296283,2.0,1900.0,90.0,1,0,0.1501059323530855,1900.0,0.15,4,1.0,1,100,10,0,1,0
,1719,1187,1190,Highway,1,0.1234620344873656,2.0,1900.0,90.0,1,0,0.082308022991577,1900.0,0.15,4,1.0,1,100,10,0,1,0
,1720,1187,1191,Highway,1,0.0775427759533889,2.0,1400.0,50.0,1,0,0.0930513311440667,1400.0,0.15,4,1.0,1,100,10,0,1,0
,1721,1180,1176,Highway,1,0.2245498246094326,1.0,650.0,50.0,1,0,0.2694597895313191,650.0,0.15,4,1.0,1,100,10,0,1,0
,1722,1180,1165,Highway,1,0.2245498246094326,1.0,650.0,50.0,1,0,0.2694597895313191,650.0,0.15,4,1.0,1,100,10,0,1,0
,1723,1147,1137,Highway,1,0.4057882873854624,2.0,2000.0,50.0,1,0,0.4869459448625548,2000.0,0.15,4,1.0,1,100,10,0,1,0
,1724,1147,1182,Highway,1,0.2634626874744109,2.0,1300.0,50.0,1,0,0.316155224969293,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1725,1147,1186,Highway,1,0.2593513976084201,2.0,1300.0,50.0,1,0,0.3112216771301041,1300.0,0.15,4,1.0,1,100,10,0,1,0
,1726,1147,1192,Highway,1,0.2297372878646632,2.0,2000.0,50.0,1,0,0.2756847454375959,2000.0,0.15,4,1.0,1,100,10,0,1,0
,1727,1188,1187,Highway,1,0.1744845854777615,2.0,1400.0,50.0,1,0,0.2093815025733138,1400.0,0.15,4,1.0,1,100,10,0,1,0
,1728,1188,1162,Highway,1,0.2296433594185535,2.0,1400.0,50.0,1,0,0.2755720313022642,1400.0,0.15,4,1.0,1,100,10,0,1,0
,1729,1188,1193,Highway,1,0.2287254146117431,1.0,1000.0,50.0,1,0,0.2744704975340918,1000.0,0.15,4,1.0,1,100,10,0,1,0
,1730,1188,754,Highway,1,0.2325654169614562,1.0,1000.0,50.0,1,0,0.2790785003537474,1000.0,0.15,4,1.0,1,100,10,0,1,0
,1731,1165,1155,Highway,1,0.2366128524980666,1.0,650.0,50.0,1,0,0.28393542299768,650.0,0.15,4,1.0,1,100,10,0,1,0
,1732,1165,1180,Highway,1,0.2245498246094326,1.0,650.0,50.0,1,0,0.2694597895313191,650.0,0.15,4,1.0,1,100,10,0,1,0
,1733,1165,1194,Highway,1,0.1393049287564595,1.0,650.0,50.0,1,0,0.1671659145077514,650.0,0.15,4,1.0,1,100,10,0,1,0
,1734,1186,1185,Highway,1,0.0364846589812648,2.0,1400.0,50.0,1,0,0.0437815907775177,1400.0,0.15,4,1.0,1,100,10,0,1,0
,1735,1186,1147,Highway,1,0.2593513976084201,2.0,1300.0,50.0,1,0,0.3112216771301041,1300.0,0.15,4,1.0,1,100,10,0,1,0
