link_id,from_node_id,to_node_id,capacity,free_speed,lanes,length,free_flow_travel_time,is_connector,link_id_new
22576.0,64144.0,64143.0,1500.0,90.0,2.0,0.07082420965499965,0.04721613976999977,0,880
22577.0,64144.0,72581.0,1500.0,90.0,2.0,0.18420094789123564,0.12280063192749044,0,881
22958.0,72762.0,72763.0,2850.0,90.0,3.0,0.2245498246094326,0.14969988307295506,0,882
22959.0,72762.0,72764.0,2850.0,90.0,3.0,0.2245498246094326,0.14969988307295506,0,883
22960.0,72765.0,72766.0,2850.0,90.0,3.0,0.2245498246094326,0.14969988307295506,0,884
22961.0,72765.0,72767.0,2850.0,90.0,3.0,0.11344697944065994,0.07563131962710663,0,885
22962.0,72766.0,72765.0,2850.0,90.0,3.0,0.2245498246094326,0.14969988307295506,0,886
22963.0,72766.0,72768.0,2850.0,90.0,3.0,0.2245498246094326,0.14969988307295506,0,887
24163.0,73202.0,73203.0,7200.0,100.0,5.0,0.22921416812784107,0.13752850087670462,0,888
24164.0,73204.0,73202.0,7200.0,100.0,4.0,0.13655415613869018,0.08193249368321412,0,889
24165.0,73205.0,73204.0,7200.0,100.0,4.0,0.12801562404644207,0.07680937442786524,0,890
24166.0,73206.0,73207.0,850.0,90.0,1.0,0.033649270676261854,0.0224328471175079,0,891
24167.0,73208.0,73209.0,1200.0,60.0,1.0,0.0951262319236918,0.0951262319236918,0,892
24168.0,73210.0,69290.0,2400.0,60.0,2.0,0.04123105625617661,0.04123105625617661,0,893
24169.0,69291.0,73211.0,2400.0,60.0,2.0,0.03901281840626232,0.03901281840626232,0,894
24170.0,73212.0,69309.0,2400.0,60.0,2.0,0.040792156108742275,0.040792156108742275,0,895
24171.0,73213.0,73214.0,1400.0,50.0,2.0,0.0970034281804371,0.11640411381652452,0,896
24172.0,73213.0,73215.0,2800.0,50.0,4.0,0.06676872384057235,0.08012246860868681,0,897
24562.0,64081.0,64080.0,1300.0,50.0,2.0,0.1671212872883656,0.2005455447460387,0,898
24563.0,64081.0,73402.0,1300.0,50.0,2.0,0.40775802408590506,0.48930962890308605,0,899
24564.0,73403.0,73404.0,2850.0,90.0,3.0,0.2245498246094326,0.14969988307295506,0,900
24565.0,73403.0,73405.0,2850.0,90.0,3.0,0.2245498246094326,0.14969988307295506,0,901
24827.0,73539.0,73540.0,2850.0,90.0,3.0,0.2245498246094326,0.14969988307295506,0,902
24828.0,73539.0,73541.0,1000.0,50.0,2.0,0.23707696959283328,0.28449236351139995,0,903
24829.0,73539.0,72257.0,1000.0,50.0,2.0,0.2296538911755894,0.2755846694107073,0,904
24830.0,73539.0,73542.0,2850.0,90.0,3.0,0.2245498246094326,0.14969988307295506,0,905
24869.0,73558.0,73565.0,1400.0,50.0,2.0,0.15085217349895091,0.1810226081987411,0,906
24870.0,73558.0,73566.0,1400.0,50.0,2.0,0.3792771831448205,0.4551326197737846,0,907
24872.0,73561.0,64528.0,1800.0,60.0,2.0,0.17322419699022493,0.17322419699022493,0,908
24873.0,73561.0,73567.0,1800.0,60.0,2.0,0.2245498246094326,0.2245498246094326,0,909
24874.0,64527.0,64526.0,1000.0,50.0,1.0,0.21056022529748758,0.2526722703569851,0,910
24875.0,64527.0,64523.0,1000.0,50.0,1.0,0.2224232803418931,0.2669079364102717,0,911
24878.0,73563.0,73568.0,1400.0,50.0,2.0,0.284943288577015,0.341931946292418,0,912
24879.0,73563.0,73569.0,1400.0,50.0,2.0,0.2688321403867542,0.322598568464105,0,913
25009.0,73664.0,73666.0,1700.0,90.0,2.0,0.4284547404858708,0.2856364936572472,0,914
25010.0,73664.0,73667.0,1700.0,90.0,2.0,0.2245498246094326,0.14969988307295506,0,915
25011.0,73663.0,73668.0,1200.0,60.0,1.0,0.14884191479315573,0.14884191479315573,0,916
26472.0,74396.0,69160.0,7200.0,100.0,4.0,0.36572804103595885,0.21943682462157532,0,917
26491.0,74401.0,74402.0,2400.0,60.0,2.0,0.17708754896942924,0.17708754896942924,0,918
26497.0,74404.0,74405.0,5400.0,100.0,3.0,0.12998846102635417,0.07799307661581249,0,919
26549.0,74426.0,74427.0,1200.0,60.0,1.0,0.0837976167908649,0.0837976167908649,0,920
26556.0,74431.0,74426.0,1200.0,60.0,1.0,0.14488616221019868,0.14488616221019868,0,921
26561.0,74434.0,74435.0,5400.0,100.0,3.0,0.1142147100858729,0.06852882605152374,0,922
26579.0,74440.0,74441.0,1000.0,50.0,1.0,0.08453401682163222,0.10144082018595867,0,923
26580.0,74440.0,74442.0,1000.0,50.0,1.0,0.06363961030678927,0.07636753236814714,0,924
26666.0,74405.0,69107.0,5400.0,100.0,3.0,0.1101135777277262,0.06606814663663572,0,925
26671.0,69111.0,74434.0,5400.0,100.0,3.0,0.10748953437428223,0.06449372062456935,0,926
26726.0,72066.0,69113.0,5400.0,100.0,3.0,0.14601369798755184,0.08760821879253111,0,927
26753.0,69112.0,72067.0,5400.0,100.0,3.0,0.11475626344561765,0.0688537580673706,0,928
26793.0,74441.0,74440.0,1000.0,50.0,1.0,0.08453401682163222,0.10144082018595867,0,929
26794.0,74441.0,74511.0,1000.0,50.0,1.0,0.24441679998105087,0.29330015997726105,0,930
26797.0,74442.0,74440.0,1000.0,50.0,1.0,0.06363961030678927,0.07636753236814714,0,931
26798.0,74442.0,74513.0,1000.0,50.0,1.0,0.2245498246094326,0.2694597895313191,0,932
26805.0,74402.0,74516.0,3600.0,60.0,3.0,0.13206059215375343,0.13206059215375343,0,933
26831.0,74519.0,74520.0,5400.0,100.0,3.0,0.15620334058563445,0.09372200435138067,0,934
26890.0,74536.0,74537.0,5400.0,100.0,3.0,0.19667179167561039,0.11800307500536623,0,935
26941.0,74547.0,74548.0,1200.0,60.0,1.0,0.11344161493913951,0.11344161493913951,0,936
26960.0,74553.0,74547.0,1200.0,60.0,1.0,0.19771696942852426,0.19771696942852426,0,937
26991.0,74562.0,74563.0,1200.0,60.0,1.0,0.04939635614091387,0.04939635614091387,0,938
26992.0,74564.0,74565.0,5400.0,100.0,3.0,0.1366162508635045,0.08196975051810271,0,939
27037.0,74577.0,74578.0,5400.0,100.0,3.0,0.146102703602637,0.0876616221615822,0,940
27248.0,317311.0,74618.0,1300.0,50.0,2.0,0.4414462047667611,0.5297354457201133,0,941
27295.0,317313.0,65221.0,1300.0,50.0,2.0,0.17331512083273856,0.20797814499928627,0,942
27311.0,317315.0,74629.0,1300.0,50.0,2.0,0.22675311199862122,0.27210373439834545,0,943
27325.0,317317.0,65234.0,1300.0,50.0,2.0,0.2341439144435202,0.28097269733222424,0,944
27333.0,317319.0,65224.0,1500.0,90.0,2.0,0.2245498246094326,0.14969988307295506,0,945
27373.0,317331.0,66069.0,650.0,50.0,1.0,0.25380049696170726,0.3045605963540487,0,946
27384.0,317327.0,66276.0,1300.0,50.0,2.0,0.6780667342343121,0.8136800810811745,0,947
27386.0,66069.0,66067.0,1900.0,90.0,2.0,0.2245498246094326,0.14969988307295506,0,948
27388.0,66069.0,318463.0,650.0,50.0,1.0,0.2590218661214169,0.3108262393457003,0,949
27389.0,66069.0,74650.0,650.0,50.0,1.0,0.33014678978598205,0.39617614774317844,0,950
27395.0,317333.0,74652.0,650.0,50.0,1.0,0.16464010267688958,0.1975681232122675,0,951
27404.0,74650.0,66069.0,650.0,50.0,1.0,0.33014678978598205,0.39617614774317844,0,952
27405.0,74650.0,74629.0,900.0,60.0,1.0,0.34621721959457613,0.34621721959457613,0,953
27407.0,68985.0,74655.0,7200.0,100.0,4.0,0.07889233169326408,0.04733539901595845,0,954
27418.0,74629.0,318465.0,1300.0,50.0,2.0,0.22675108241117273,0.2721012988934073,0,955
27419.0,74629.0,74650.0,900.0,60.0,1.0,0.34621721959457613,0.34621721959457613,0,956
27420.0,74629.0,74656.0,1300.0,50.0,2.0,0.300922593801401,0.3611071125616812,0,957
27421.0,74629.0,74657.0,650.0,50.0,1.0,0.35862290762751486,0.43034748915301785,0,958
27426.0,74618.0,318467.0,1300.0,50.0,2.0,0.4414467011429626,0.529736041371555,0,959
27427.0,74618.0,71856.0,1300.0,50.0,2.0,0.08177174039590115,0.09812608847508139,0,960
27442.0,74664.0,66097.0,650.0,50.0,1.0,0.5718192168464195,0.6861830602157033,0,961
27443.0,74664.0,74657.0,650.0,50.0,1.0,0.18216669074954747,0.21860002889945698,0,962
27462.0,71856.0,71854.0,650.0,50.0,1.0,0.2245498246094326,0.2694597895313191,0,963
27463.0,71856.0,74618.0,1300.0,50.0,2.0,0.08177174039590115,0.09812608847508139,0,964
27464.0,71856.0,65196.0,1300.0,50.0,2.0,0.03662920045050334,0.04395504054060401,0,965
27465.0,65196.0,65194.0,1300.0,50.0,2.0,0.4085884138187636,0.49030609658251634,0,966
27466.0,65196.0,71856.0,1300.0,50.0,2.0,0.03662920045050334,0.04395504054060401,0,967
27467.0,65196.0,74671.0,1000.0,50.0,1.0,0.29581387184817187,0.3549766462178063,0,968
27473.0,74672.0,74673.0,1500.0,90.0,2.0,0.2245498246094326,0.14969988307295506,0,969
27474.0,74672.0,74674.0,1500.0,90.0,2.0,0.2245498246094326,0.14969988307295506,0,970
27475.0,66097.0,318469.0,650.0,50.0,1.0,0.3593562649927494,0.43122751799129927,0,971
27476.0,66097.0,74664.0,650.0,50.0,1.0,0.5718192168464195,0.6861830602157033,0,972
27477.0,66097.0,66090.0,650.0,50.0,1.0,0.6983652339064965,0.8380382806877958,0,973
27478.0,66097.0,74675.0,650.0,50.0,1.0,0.2943477282984649,0.3532172739581579,0,974
27491.0,69157.0,318471.0,7200.0,100.0,5.0,0.6079653126304035,0.3647791875782421,0,975
27493.0,319435.0,318473.0,1500.0,90.0,2.0,0.2245498246094326,0.14969988307295506,0,976
27512.0,65188.0,65186.0,1300.0,50.0,2.0,0.298185597826105,0.357822717391326,0,977
27513.0,65188.0,65194.0,1300.0,50.0,2.0,0.12004951698226551,0.1440594203787186,0,978
27514.0,65188.0,74689.0,700.0,50.0,1.0,0.8031474546659026,0.9637769455990832,0,979
27515.0,74673.0,74672.0,1500.0,90.0,2.0,0.2245498246094326,0.14969988307295506,0,980
27516.0,74673.0,74690.0,1700.0,90.0,2.0,0.40113044937307296,0.26742029958204866,0,981
27517.0,74673.0,74691.0,1300.0,50.0,2.0,0.42537382616427655,0.5104485913971318,0,982
27522.0,69153.0,69158.0,7200.0,100.0,4.0,0.3222838264042777,0.19337029584256663,0,983
27523.0,69153.0,74695.0,1200.0,60.0,1.0,0.4130406864656144,0.4130406864656144,0,984
27530.0,74674.0,74672.0,1500.0,90.0,2.0,0.2245498246094326,0.14969988307295506,0,985
27531.0,74674.0,74652.0,1300.0,50.0,2.0,0.8281041244579281,0.9937249493495138,0,986
27532.0,74674.0,74699.0,650.0,50.0,1.0,0.5626723525965793,0.6752068231158952,0,987
27538.0,66090.0,66089.0,1300.0,50.0,2.0,0.4293975502140172,0.5152770602568206,0,988
27539.0,66090.0,66091.0,650.0,50.0,1.0,0.1958216947380153,0.23498603368561838,0,989
27540.0,66090.0,318475.0,1300.0,50.0,2.0,0.4768201882079709,0.5721842258495651,0,990
27541.0,66090.0,66097.0,650.0,50.0,1.0,0.6983652339064965,0.8380382806877958,0,991
27548.0,74690.0,74673.0,1700.0,90.0,2.0,0.40113044937307296,0.26742029958204866,0,992
27549.0,74690.0,64061.0,1700.0,90.0,2.0,0.6239362285294857,0.4159574856863238,0,993
27550.0,74690.0,319435.0,1500.0,90.0,2.0,0.2245498246094326,0.14969988307295506,0,994
27568.0,74689.0,65188.0,700.0,50.0,1.0,0.8031474546659026,0.9637769455990832,0,995
27569.0,74689.0,65193.0,700.0,50.0,1.0,0.22474944591708276,0.2696993351004993,0,996
27570.0,66092.0,66091.0,650.0,50.0,1.0,0.42074495607240714,0.5048939472868886,0,997
27571.0,66092.0,318477.0,1500.0,90.0,2.0,0.47963056433340456,0.319753709555603,0,998
27572.0,66092.0,74708.0,1000.0,50.0,1.0,0.4805114346822039,0.5766137216186447,0,999
27573.0,66092.0,74709.0,1500.0,90.0,2.0,0.35265291557019596,0.235101943713464,0,1000
27574.0,74656.0,74629.0,1300.0,50.0,2.0,0.300922593801401,0.3611071125616812,0,1001
27575.0,74656.0,74710.0,1300.0,50.0,2.0,0.23148767730949701,0.2777852127713964,0,1002
27580.0,74652.0,318481.0,650.0,50.0,1.0,0.1576985041092256,0.18923820493107069,0,1003
27581.0,74652.0,74674.0,1300.0,50.0,2.0,0.8281041244579281,0.9937249493495138,0,1004
27582.0,74652.0,74712.0,650.0,50.0,1.0,0.5576764463429396,0.6692117356115275,0,1005
27583.0,74652.0,74713.0,1300.0,50.0,2.0,0.5037860574758767,0.6045432689710519,0,1006
32059.0,76402.0,76403.0,1500.0,90.0,2.0,0.20933733366584015,0.13955822244389343,0,1007
32060.0,76402.0,76404.0,1500.0,90.0,2.0,0.2948333137912887,0.1965555425275258,0,1008
32061.0,76405.0,76406.0,1900.0,90.0,2.0,0.27362008093484297,0.1824133872898953,0,1009
32062.0,76405.0,76407.0,1900.0,90.0,2.0,0.3364122896267121,0.22427485975114142,0,1010
32063.0,76408.0,76409.0,1900.0,90.0,2.0,0.24425948302235587,0.16283965534823724,0,1011
32064.0,76408.0,76410.0,1900.0,90.0,2.0,0.30311752273001885,0.20207834848667924,0,1012
33449.0,65193.0,65191.0,1300.0,50.0,2.0,0.30323976463001845,0.3638877175560221,0,1013
33450.0,65193.0,65217.0,700.0,50.0,1.0,0.566172586250021,0.6794071035000251,0,1014
33451.0,65193.0,65234.0,650.0,50.0,1.0,0.3067830846383648,0.3681397015660377,0,1015
33452.0,65193.0,74689.0,700.0,50.0,1.0,0.22474944591708276,0.2696993351004993,0,1016
33470.0,65223.0,65221.0,1300.0,50.0,2.0,0.23025420734483876,0.27630504881380646,0,1017
33471.0,65223.0,65219.0,1300.0,50.0,2.0,0.27322929955655223,0.32787515946786266,0,1018
33476.0,74708.0,66092.0,1000.0,50.0,1.0,0.4805114346822039,0.5766137216186447,0,1019
33477.0,74708.0,77041.0,1000.0,50.0,1.0,0.2245498246094326,0.2694597895313191,0,1020
33484.0,64051.0,64049.0,1300.0,50.0,2.0,0.41641729942873174,0.49970075931447805,0,1021
33485.0,64051.0,66279.0,1300.0,50.0,2.0,0.3865953957304717,0.463914474876566,0,1022
33507.0,74671.0,65196.0,1000.0,50.0,1.0,0.29581387184817187,0.3549766462178063,0,1023
33508.0,74671.0,65189.0,1000.0,50.0,1.0,0.22486516876168006,0.2698382025140161,0,1024
33512.0,65219.0,65217.0,700.0,50.0,1.0,0.3324231836373146,0.3989078203647775,0,1025
33513.0,65219.0,65223.0,1300.0,50.0,2.0,0.27322929955655223,0.32787515946786266,0,1026
33514.0,65219.0,77053.0,700.0,50.0,1.0,0.19510689156524122,0.23412826987828947,0,1027
33515.0,65219.0,77054.0,1300.0,50.0,2.0,0.30293526558713035,0.3635223187045564,0,1028
33524.0,64042.0,64039.0,1000.0,50.0,1.0,0.578410876688958,0.6940930520267495,0,1029
33525.0,64042.0,64032.0,1500.0,90.0,2.0,0.6874824736262687,0.4583216490841791,0,1030
33526.0,64042.0,74713.0,1300.0,50.0,2.0,0.47061598144475375,0.5647391777337045,0,1031
33527.0,74675.0,66097.0,650.0,50.0,1.0,0.2943477282984649,0.3532172739581579,0,1032
33528.0,74675.0,77057.0,650.0,50.0,1.0,0.21309395748183022,0.25571274897819624,0,1033
33531.0,65189.0,65186.0,1000.0,50.0,1.0,0.30900872301361704,0.37081046761634046,0,1034
33532.0,65189.0,74671.0,1000.0,50.0,1.0,0.22486516876168006,0.2698382025140161,0,1035
33533.0,65189.0,65212.0,1000.0,50.0,1.0,0.3211928757559036,0.3854314509070843,0,1036
33534.0,77053.0,65219.0,700.0,50.0,1.0,0.19510689156524122,0.23412826987828947,0,1037
33535.0,77053.0,65236.0,700.0,50.0,1.0,0.4907809544720925,0.5889371453665111,0,1038
33538.0,317335.0,65523.0,1700.0,90.0,2.0,0.5627345904030202,0.37515639360201347,0,1039
33552.0,77062.0,77063.0,1200.0,60.0,1.0,0.043,0.043,0,1040
33553.0,65236.0,65225.0,750.0,90.0,1.0,0.2997051848486009,0.19980345656573395,0,1041
33554.0,65236.0,77053.0,700.0,50.0,1.0,0.4907809544720925,0.5889371453665111,0,1042
33555.0,65236.0,77064.0,1500.0,90.0,2.0,0.309005892970728,0.206003928647152,0,1043
33558.0,77054.0,65219.0,1300.0,50.0,2.0,0.30293526558713035,0.3635223187045564,0,1044
33559.0,77054.0,77065.0,1300.0,50.0,2.0,0.3277615780595022,0.3933138936714026,0,1045
33560.0,64032.0,318417.0,1300.0,50.0,2.0,0.6789094357214956,0.8146913228657947,0,1046
33561.0,64032.0,66278.0,1700.0,90.0,2.0,0.2245498246094326,0.14969988307295506,0,1047
33562.0,64032.0,64042.0,1500.0,90.0,2.0,0.6874824736262687,0.4583216490841791,0,1048
33563.0,64032.0,76316.0,1400.0,50.0,2.0,0.3649029204995282,0.43788350459943387,0,1049
33564.0,66276.0,66275.0,1700.0,90.0,2.0,0.04072580862362593,0.027150539082417286,0,1050
33565.0,66276.0,66278.0,1700.0,90.0,2.0,0.2245498246094326,0.14969988307295506,0,1051
33566.0,66276.0,66279.0,1300.0,50.0,2.0,0.22246352035321235,0.2669562244238548,0,1052
33567.0,66276.0,318483.0,1300.0,50.0,2.0,0.6670837396326216,0.8005004875591458,0,1053
33573.0,66277.0,66275.0,1700.0,90.0,2.0,0.2245498246094326,0.14969988307295506,0,1054
33574.0,66277.0,77069.0,1900.0,90.0,2.0,0.2245498246094326,0.14969988307295506,0,1055
33575.0,77070.0,72576.0,1200.0,60.0,1.0,0.18723841405373431,0.18723841405373431,0,1056
33576.0,74695.0,65211.0,1200.0,60.0,1.0,0.029281210771688156,0.029281210771688156,0,1057
33580.0,77071.0,77072.0,5400.0,100.0,3.0,0.09656243119484821,0.057937458716908925,0,1058
33584.0,77073.0,77074.0,2400.0,60.0,2.0,0.12182364302548171,0.12182364302548171,0,1059
33592.0,77041.0,74708.0,1000.0,50.0,1.0,0.2245498246094326,0.2694597895313191,0,1060
33593.0,77041.0,77077.0,1000.0,50.0,1.0,0.2245498246094326,0.2694597895313191,0,1061
33597.0,77077.0,77041.0,1000.0,50.0,1.0,0.2245498246094326,0.2694597895313191,0,1062
33598.0,77077.0,76336.0,1000.0,50.0,1.0,0.2245498246094326,0.2694597895313191,0,1063
33606.0,77069.0,66277.0,1900.0,90.0,2.0,0.2245498246094326,0.14969988307295506,0,1064
33607.0,77069.0,77070.0,1200.0,60.0,1.0,0.03514181317766289,0.03514181317766289,0,1065
33608.0,77069.0,65211.0,1900.0,90.0,2.0,0.11163961450332198,0.07442640966888132,0,1066
33620.0,74699.0,74674.0,650.0,50.0,1.0,0.5626723525965793,0.6752068231158952,0,1067
33621.0,74699.0,72441.0,650.0,50.0,1.0,0.34070808619696713,0.40884970343636057,0,1068
33625.0,65211.0,65210.0,1900.0,90.0,2.0,0.17005255789623647,0.1133683719308243,0,1069
33626.0,65211.0,77069.0,1900.0,90.0,2.0,0.11163961450332198,0.07442640966888132,0,1070
33627.0,74709.0,66092.0,1500.0,90.0,2.0,0.35265291557019596,0.235101943713464,0,1071
33628.0,74709.0,66077.0,1500.0,90.0,2.0,0.3794748067601685,0.25298320450677897,0,1072
33658.0,74712.0,74652.0,650.0,50.0,1.0,0.5576764463429396,0.6692117356115275,0,1073
33659.0,74712.0,77089.0,1400.0,50.0,2.0,0.31407787114564656,0.37689344537477587,0,1074
33661.0,76330.0,66085.0,1000.0,50.0,1.0,0.355406396834278,0.4264876762011336,0,1075
33662.0,76330.0,77090.0,900.0,50.0,1.0,0.1191116170626972,0.14293394047523664,0,1076
33663.0,65212.0,65210.0,1700.0,90.0,2.0,0.5502333661928099,0.36682224412854,0,1077
33664.0,65212.0,65189.0,1000.0,50.0,1.0,0.3211928757559036,0.3854314509070843,0,1078
33665.0,65212.0,65190.0,1700.0,90.0,2.0,0.314162278689262,0.20944151912617467,0,1079
33666.0,65212.0,77091.0,1000.0,50.0,1.0,0.10656195817644777,0.12787434981173734,0,1080
33668.0,77092.0,69156.0,7200.0,100.0,4.0,0.21308449028495716,0.12785069417097428,0,1081
33671.0,69159.0,77094.0,7200.0,100.0,4.0,0.12969075162454363,0.07781445097472618,0,1082
33677.0,65190.0,65186.0,1300.0,50.0,2.0,0.31852322969775726,0.3822278756373087,0,1083
33679.0,65190.0,65212.0,1700.0,90.0,2.0,0.314162278689262,0.20944151912617467,0,1084
33680.0,65190.0,74798.0,1700.0,90.0,2.0,0.8112832229902335,0.540855481993489,0,1085
33683.0,77064.0,65236.0,750.0,90.0,1.0,0.309005892970728,0.206003928647152,0,1086
33684.0,77064.0,77096.0,1500.0,90.0,2.0,0.317288250419839,0.21152550027989267,0,1087
33685.0,66085.0,66084.0,1000.0,50.0,1.0,0.5208560333707669,0.6250272400449203,0,1088
33686.0,66085.0,66087.0,1300.0,50.0,2.0,0.28614032330389577,0.34336838796467495,0,1089
33687.0,66085.0,76330.0,1000.0,50.0,1.0,0.355406396834278,0.4264876762011336,0,1090
33688.0,66085.0,74710.0,1300.0,50.0,2.0,0.2837239162401546,0.3404686994881855,0,1091
33692.0,72391.0,66068.0,1900.0,90.0,2.0,0.041581010708818374,0.027720673805878913,0,1092
33693.0,72391.0,72392.0,1000.0,50.0,1.0,0.035559461205767126,0.04267135344692055,0,1093
33694.0,72391.0,77098.0,1500.0,90.0,2.0,0.23033492106504524,0.1535566140433635,0,1094
33695.0,77074.0,77099.0,2400.0,60.0,2.0,0.123664869708418,0.12366486970841802,0,1095
33697.0,72392.0,72391.0,1000.0,50.0,1.0,0.035559461205767126,0.04267135344692055,0,1096
33698.0,72392.0,77090.0,1000.0,50.0,1.0,0.23297955594643677,0.2795754671357241,0,1097
33699.0,72392.0,77100.0,650.0,50.0,1.0,0.21805577609621835,0.26166693131546204,0,1098
33702.0,77102.0,77091.0,1000.0,50.0,1.0,0.1792344832893492,0.21508137994721907,0,1099
33703.0,77102.0,77103.0,1000.0,50.0,1.0,0.30607096997120925,0.3672851639654511,0,1100
33704.0,66082.0,66081.0,1000.0,50.0,1.0,0.2245498246094326,0.2694597895313191,0,1101
33705.0,66082.0,76336.0,900.0,50.0,1.0,0.2245498246094326,0.2694597895313191,0,1102
33706.0,77090.0,76330.0,900.0,50.0,1.0,0.1191116170626972,0.14293394047523664,0,1103
33707.0,77090.0,72392.0,1000.0,50.0,1.0,0.23297955594643677,0.2795754671357241,0,1104
33713.0,64061.0,64059.0,2000.0,50.0,2.0,0.38531404722079493,0.46237685666495393,0,1105
33714.0,64061.0,74690.0,1700.0,90.0,2.0,0.6239362285294857,0.4159574856863238,0,1106
33715.0,64061.0,77104.0,1700.0,90.0,2.0,0.38028915898139315,0.25352610598759545,0,1107
33717.0,77091.0,65212.0,1000.0,50.0,1.0,0.10656195817644777,0.12787434981173734,0,1108
33718.0,77091.0,77102.0,1000.0,50.0,1.0,0.1792344832893492,0.21508137994721907,0,1109
33720.0,76316.0,64032.0,1400.0,50.0,2.0,0.3649029204995282,0.43788350459943387,0,1110
33721.0,76316.0,77106.0,1400.0,50.0,2.0,0.10358602537846343,0.12430323045415612,0,1111
33726.0,77108.0,77109.0,5400.0,100.0,3.0,0.34904309168759656,0.20942585501255792,0,1112
33732.0,77112.0,77113.0,5400.0,100.0,3.0,0.2801534894444279,0.16809209366665676,0,1113
33736.0,76336.0,77077.0,1000.0,50.0,1.0,0.2245498246094326,0.2694597895313191,0,1114
33737.0,76336.0,66082.0,900.0,50.0,1.0,0.2245498246094326,0.2694597895313191,0,1115
33738.0,76336.0,77115.0,1000.0,50.0,1.0,0.32355089515438024,0.3882610741852563,0,1116
33744.0,74798.0,65190.0,1700.0,90.0,2.0,0.8112832229902335,0.540855481993489,0,1117
33745.0,74798.0,65216.0,1800.0,60.0,2.0,0.22592751228344476,0.22592751228344476,0,1118
33759.0,65216.0,65192.0,650.0,50.0,1.0,0.25450403711356645,0.30540484453627975,0,1119
33760.0,65216.0,74798.0,1800.0,60.0,2.0,0.22592751228344476,0.22592751228344476,0,1120
33761.0,65216.0,77120.0,1900.0,90.0,2.0,0.10810521582815923,0.07207014388543947,0,1121
33762.0,65216.0,77121.0,1700.0,90.0,2.0,0.3589234935578907,0.2392823290385938,0,1122
33768.0,66086.0,66084.0,1000.0,50.0,1.0,0.625489259249097,0.7505871110989164,0,1123
33769.0,66086.0,76335.0,1000.0,50.0,1.0,0.4863484387622594,0.5836181265147113,0,1124
33770.0,66086.0,76333.0,900.0,60.0,1.0,0.13791919837894656,0.13791919837894656,0,1125
33771.0,66086.0,77057.0,650.0,50.0,1.0,0.3062645317831904,0.3675174381398285,0,1126
33781.0,77106.0,76316.0,1400.0,50.0,2.0,0.10358602537846343,0.12430323045415612,0,1127
33782.0,77106.0,77126.0,1400.0,50.0,2.0,0.06102728011809462,0.07323273614171354,0,1128
33787.0,72441.0,72440.0,650.0,50.0,1.0,0.10259142264341595,0.12310970717209915,0,1129
33788.0,72441.0,74699.0,650.0,50.0,1.0,0.34070808619696713,0.40884970343636057,0,1130
33799.0,77089.0,74712.0,1400.0,50.0,2.0,0.31407787114564656,0.37689344537477587,0,1131
33800.0,77089.0,64041.0,1400.0,50.0,2.0,0.35635150371699065,0.4276218044603888,0,1132
33805.0,65220.0,65218.0,1000.0,50.0,1.0,0.39082968132209617,0.46899561758651537,0,1133
33806.0,65220.0,77065.0,1900.0,90.0,2.0,0.3487254167645487,0.23248361117636582,0,1134
33807.0,65220.0,77121.0,1700.0,90.0,2.0,0.2044265412318755,0.13628436082125034,0,1135
33810.0,77098.0,72391.0,1500.0,90.0,2.0,0.23033492106504524,0.1535566140433635,0,1136
33811.0,77098.0,77130.0,750.0,90.0,1.0,0.22691083191804093,0.15127388794536062,0,1137
33813.0,76335.0,66086.0,1000.0,50.0,1.0,0.4863484387622594,0.5836181265147113,0,1138
33814.0,76335.0,66078.0,1000.0,50.0,1.0,0.20219142008565766,0.2426297041027892,0,1139
33816.0,77115.0,76336.0,1000.0,50.0,1.0,0.32355089515438024,0.3882610741852563,0,1140
33817.0,77115.0,66077.0,1000.0,50.0,1.0,0.2620804162196139,0.31449649946353675,0,1141
33818.0,66077.0,66076.0,1000.0,50.0,1.0,0.2341398004736415,0.2809677605683698,0,1142
33819.0,66077.0,74709.0,1500.0,90.0,2.0,0.3794748067601685,0.25298320450677897,0,1143
33820.0,66077.0,77115.0,1000.0,50.0,1.0,0.2620804162196139,0.31449649946353675,0,1144
33821.0,66077.0,68183.0,1800.0,60.0,2.0,0.2245498246094326,0.2245498246094326,0,1145
33822.0,66078.0,66076.0,1000.0,50.0,1.0,0.3830062505194629,0.4596075006233555,0,1146
33823.0,66078.0,66089.0,650.0,50.0,1.0,0.3797751518163435,0.4557301821796122,0,1147
33824.0,66078.0,76335.0,1000.0,50.0,1.0,0.20219142008565766,0.2426297041027892,0,1148
33825.0,66078.0,66074.0,900.0,60.0,1.0,0.08323360297811609,0.08323360297811609,0,1149
33826.0,77100.0,72392.0,650.0,50.0,1.0,0.21805577609621835,0.26166693131546204,0,1150
33827.0,77100.0,76328.0,650.0,50.0,1.0,0.3351231065102616,0.40214772781231395,0,1151
33828.0,77094.0,69162.0,7200.0,100.0,4.0,0.1579444809326125,0.0947666885595675,0,1152
33831.0,77120.0,65216.0,2850.0,90.0,3.0,0.10810521582815923,0.07207014388543947,0,1153
33832.0,77120.0,77134.0,1900.0,90.0,2.0,0.4066725094527948,0.2711150063018632,0,1154
33834.0,69161.0,77092.0,7200.0,100.0,4.0,0.12445882853377659,0.07467529712026595,0,1155
33835.0,77065.0,77054.0,1300.0,50.0,2.0,0.3277615780595022,0.3933138936714026,0,1156
