link_id,from_node_id,to_node_id,time_period,volume,travel_time,speed,VOC,geometry
1707,1176,834,AM,869.7336726149742,0.11654155498594984,36.83312295712191,1.2424766751642489,
1708,1176,1180,AM,557.5328075109827,0.29133808641197445,46.24520481511681,0.8577427807861272,
1709,1176,1181,AM,2339.1660759715623,0.8156894107615298,9.105939292753902,2.3391660759715625,
1710,1182,1147,AM,3537.7744795669605,2.917145883382096,5.418913513552969,2.7213649842822774,
1711,1182,1183,AM,2333.0045496630714,0.9571765439765638,19.56262149969274,1.7946188843562088,
1712,1182,1142,AM,8555.0801078769,1168.801715369697,0.011105532248730008,13.161661704426,
1713,1182,1184,AM,4090.3948675177585,1.712445886416098,3.184291457339356,3.146457590398276,
1714,1185,1186,AM,6218.862724942037,2.6006862523118173,0.8417314994955499,4.442044803530027,
1715,1185,1167,AM,1684.4705462030315,0.49824264334633356,46.490921250231175,0.8422352731015158,
1716,1185,1149,AM,950.1027473796744,0.2532429883927927,48.458197767801245,0.6786448195569103,
1717,1187,1188,AM,3006.109917670477,0.877013056110789,11.937194156597801,2.1472213697646265,
1718,1187,1189,AM,2917.7465371691815,0.27532341277854777,49.06787176375693,1.535656072194306,
1719,1187,1190,AM,948.2296723179614,0.08307392496864559,89.17024291361962,0.49906824858840076,
1720,1187,1191,AM,2702.3077277022685,0.2868009778846643,16.222282753423325,1.9302198055016204,
1721,1180,1176,AM,137.4432287453149,0.2695405921050213,49.985011056577584,0.21145112114663833,
1722,1180,1165,AM,557.5328075109827,0.29133808641197445,46.24520481511681,0.8577427807861272,
1723,1147,1137,AM,6320.211882831875,7.771090943203146,3.1330603928168794,3.160105941415938,
1724,1147,1182,AM,2814.165420486086,1.3575531368527327,11.644303872415918,2.164742631143143,
1725,1147,1186,AM,1201.9091268798338,0.3453310881888602,45.061346599628784,0.9245454822152568,
1726,1147,1192,AM,5211.970851972936,2.182865805621469,6.314743323378678,2.605985425986468,
1727,1188,1187,AM,2807.822051717704,0.717535972915281,14.590313968693199,2.00558717979836,
1728,1188,1162,AM,3133.385845599954,1.3127893576885703,10.495668238332772,2.2381327468571097,
1729,1188,1193,AM,3066.2159978382374,3.9136033416979945,3.5066213099537986,3.0662159978382375,
1730,1188,754,AM,1100.3749975575138,0.34045194444588023,40.98647472963853,1.100374997557514,
1731,1165,1155,AM,201.98682125129778,0.28433256840813137,49.9301618149699,0.31074895577122735,
1732,1165,1180,AM,137.4432287453149,0.2695405921050213,49.985011056577584,0.21145112114663833,
1733,1165,1194,AM,2211.4056538898426,3.526546619740121,2.3701078212326343,3.4021625444459116,
1734,1186,1185,AM,1824.393418584286,0.06272004991304714,34.902388341698554,1.3031381561316329,
1735,1186,1147,AM,3212.6934551665067,2.0524865653642888,7.581576473677586,2.47130265782039,
1736,1186,1195,AM,3591.4313915979737,2.0689649657406726,6.670178898565297,2.5653081368556956,
1737,1167,1156,AM,591.504647932346,0.03620468186023225,89.87336885818067,0.3113182357538663,
1738,1167,1185,AM,4843.5502367511,2.853647522152181,8.11724619649298,2.42177511837555,
1739,1167,1196,AM,4082.0714511663487,0.7819494430084555,21.44928143204216,2.1484586585086047,
1740,1162,1161,AM,5085.727531253025,1.302384965160826,10.344859497746302,2.6766987006594865,
1741,1162,1188,AM,3436.2858255876654,1.7758487730535688,7.758882273190936,2.454489875419761,
1742,1162,1197,AM,1310.9110492794855,0.18411856041273827,43.28630963670873,1.0083931148303735,
1743,1162,1198,AM,1435.1247068077064,0.1570088648868224,85.81037437776376,0.7553287930566875,
1744,1177,834,AM,5516.102587130644,0.29923453798282373,28.98600239352643,1.9354745919756644,
1745,1177,793,AM,6528.995794836257,1.1000749952338427,17.53906895035429,2.290875717486406,
1746,965,718,AM,9577.52630883529,3.0103537123508195,4.470838486938353,3.360535546959751,
1747,965,932,AM,7968.441472603866,0.4203298795964617,8.852570603372877,2.795944376352234,
1748,965,1199,AM,1579.1709338645992,0.04151448660444439,88.74520356501294,0.5540950645138945,
1749,1197,1162,AM,1568.3988535511817,0.21005122798482662,37.94223481743494,1.206460656577832,
1750,1197,1200,AM,1267.2172206347425,0.38318042474905034,36.054015819352685,1.2672172206347425,
1751,1197,1201,AM,1301.845603657878,0.18706257104357632,43.44601135732985,1.0014196951214447,
1752,917,1144,AM,309.8925785890346,0.36117772756578725,49.61549686923819,0.4767578132138994,
1753,917,1202,AM,3820.4871327113856,3.0459918964598978,5.3655705100959254,2.7289193805081324,
1754,917,938,AM,1030.9193922321215,0.07603660203180608,42.75587559413162,1.0309193922321216,
1755,917,1203,AM,221.39969337879327,0.2080068999064669,49.89925119090059,0.3406149128904512,
1756,1193,1188,AM,1296.103094893039,0.39065417513025646,35.12959991309123,1.296103094893039,
1757,1193,1189,AM,1572.6259524139807,0.3974415938563096,26.07599450729243,1.5726259524139807,
1758,1193,1204,AM,1955.38090233492,0.915144174341729,15.659796856332019,1.95538090233492,
1759,1193,1205,AM,2215.419171204775,0.6256424275722962,10.838016009250392,2.215419171204775,
1760,1157,765,AM,1270.0569023580008,0.49538554034896665,43.98890346701316,0.976966847967693,
1761,1157,1206,AM,17594.307862069603,2006.5430873795735,0.009932924216371593,13.534082970822771,
1762,1160,766,AM,841.8967352825385,0.3863404433906569,48.7146749822011,0.6476128732942604,
1763,1160,1207,AM,4086.5615903038574,6.768072175016927,3.1954913454939167,3.143508915618352,
1764,1208,1209,AM,1658.291437631633,1.9817415558165816,6.798560305213147,2.5512175963563584,
