link_id,from_node_id,to_node_id,time_period,volume,travel_time,speed,VOC,geometry
41,43,44,AM,844.7422786144932,0.5255949651026912,46.45193177863226,0.8447422786144932,
42,43,45,AM,2562.046632020444,0.736782767637038,15.323776845031276,1.9708051015541879,
43,43,46,AM,963.7302296689561,0.20365938245778725,48.3707640254354,0.6883787354778258,
44,44,43,AM,1392.7170769301408,0.7638654260542086,31.9623072721846,1.392717076930141,
45,44,47,AM,1023.3462003946146,0.8082754821383387,42.93666375914849,1.0233462003946145,
46,45,43,AM,552.8454461315099,0.22691371140590383,49.75589462876658,0.42526572779346916,
47,45,48,AM,1056.8644469168019,0.7867902635222929,42.11800424344356,1.0568644469168018,
48,45,49,AM,1487.4726377399738,1.1746260501629686,39.77386376985832,1.1442097213384415,
49,48,45,AM,227.67280739887593,0.6630278247042466,49.97985668627666,0.22767280739887594,
50,48,50,AM,2177.329041528163,0.3763481995035998,45.41524441185498,1.209627245293424,
51,48,51,AM,2279.3560714839323,0.4281327452448186,43.299407233175366,1.2663089286021847,
52,52,53,AM,465.63365823745835,0.8043740459894487,49.649904011170754,0.46563365823745834,
53,52,54,AM,463.28113159139036,0.500909703664872,49.879325121718665,0.3563701012241464,
54,52,55,AM,3790.9697558680396,0.6902112021126783,4.2203933343795415,2.9161305814369536,
55,53,52,AM,1491.8450020122964,1.3922033585227362,28.686250415909306,1.4918450020122964,
56,53,50,AM,428.6830268285303,0.22081522916842686,49.74799336184542,0.42868302682853027,
57,1980,56,AM,188.53992276535678,0.2697459074769382,49.94696528516497,0.29006141963901044,
58,57,59,AM,248.5034323322882,0.4623933875814076,49.99821246184551,0.12425171616614411,
59,57,60,AM,1463.1736824798465,0.7695520339610328,40.29937556612497,1.1255182172921896,
60,57,61,AM,465.8959691871221,0.21322054433431825,49.87658431268338,0.35838151475932467,
61,1921,62,AM,4416.9090306557,2.8329903798656586,7.330680953085638,2.944606020437133,
62,63,64,AM,54.955705736375734,0.5205866100093094,49.99993159122291,0.05495570573637573,
63,63,65,AM,415.2102320296715,0.33511358553816767,49.77807738218089,0.4152102320296715,
64,63,66,AM,76.68924205643884,0.938745511832092,49.998546774545936,0.11798344931759822,
65,63,67,AM,691.0733359792835,0.3621206203830383,41.95823169818521,1.0631897476604362,
66,68,65,AM,5.542995515892201,0.3918688983742154,49.9999999929199,0.005542995515892202,
67,68,69,AM,846.4535916980052,0.20595238423080947,48.68735690898549,0.651118147460004,
68,68,70,AM,1723.2670285855943,0.4383494570398895,34.172684451057286,1.3255900219889187,
69,1922,71,AM,120.28977569989823,0.26946825205867464,49.998429772841355,0.12028977569989822,
70,64,63,AM,120.28977569989823,0.520602247031185,49.99842977284136,0.12028977569989822,
71,64,71,AM,53.904339211338204,0.26946013078719,49.99993667785474,0.053904339211338206,
72,65,63,AM,22.730762813627653,0.33362621321481045,49.9999979977547,0.022730762813627653,
73,65,68,AM,361.2639398224257,0.3928701206107934,49.872575917645406,0.3612639398224257,
74,72,73,AM,4092.530081534327,0.43966603894825734,9.665182667884153,2.7283533876895514,
75,72,74,AM,1839.6495531572969,0.48942841659733005,67.19603884606643,1.2264330354381978,
76,72,75,AM,544.7539167402741,0.27301927046662106,49.348126429094485,0.5447539167402741,
77,76,77,AM,72.75041040219178,0.4946863585895851,49.99912500958887,0.10392915771741683,
78,76,78,AM,328.4753801092335,0.2520539583459894,49.63897836472617,0.46925054301319075,
79,79,80,AM,441.6337347415046,0.028369255024407874,59.989682563217656,0.18401405614229357,
80,79,81,AM,5346.856829686206,0.2133696979901125,8.647666598585456,2.814135173519056,
81,80,82,AM,441.6337347415046,0.14789361592673622,59.98968256321765,0.18401405614229357,
82,82,83,AM,441.6337347415046,0.023773816728862317,59.989682563217656,0.18401405614229357,
83,83,84,AM,441.6337347415046,0.01746725281785139,59.98968256321766,0.18401405614229357,
84,84,85,AM,441.6337347415046,0.02470242583240517,59.98968256321766,0.18401405614229357,
85,85,86,AM,441.6337347415046,0.03760856332393022,59.98968256321766,0.18401405614229357,
86,87,88,AM,1514.2729601503831,1.341104616591085,27.953373178851614,1.514272960150383,
87,87,89,AM,1048.0831898609508,0.09109955036330626,57.25031593003754,1.3974442531479345,
88,87,90,AM,2692.2138783679857,0.18947114856012168,35.203624275983536,1.7948092522453238,
89,88,87,AM,288.53064928545274,0.7505474022350159,49.948074842197265,0.28853064928545274,
90,88,91,AM,1289.6190530012768,0.06029241163770267,35.33833944727157,1.2896190530012768,
91,92,93,AM,1626.5874621537014,0.5524001528788766,24.38990902944255,1.6265874621537013,
92,92,94,AM,963.4381711415765,0.2108451805726884,63.89991670651999,1.2845842281887687,
93,92,95,AM,2738.0860931582724,0.5686192064997954,33.766230254891745,1.8253907287721816,
94,96,93,AM,954.5665972746972,0.3030188781665018,44.46254160165844,0.9545665972746972,
95,96,97,AM,2986.5942760483217,0.6968603609135225,26.806550241689145,1.9910628506988812,
96,96,98,AM,2144.9257531035764,1.670683373734616,8.156245408014575,2.859901004138102,
97,99,100,AM,1042.8322576255084,0.5357954195498291,42.466518243663984,1.0428322576255085,
98,99,101,AM,1907.132178863363,1.0429444544373507,12.37713890055743,2.5428429051511507,
99,99,102,AM,2948.3718346879955,0.6339801438433238,27.786303196181795,1.9655812231253302,
100,103,104,AM,572.8143168489534,0.2738113065044717,49.20538033496408,0.5728143168489533,
101,103,105,AM,1984.9101150764316,0.2733583124548603,61.64688680010627,1.3232734100509544,
102,103,106,AM,1946.7567540794853,0.9343031730368111,11.524940402553284,2.5956756721059806,
103,104,103,AM,1325.2699711486475,0.3941414724037714,34.18313072815587,1.3252699711486475,
104,104,107,AM,572.8143168489534,0.2738113065044717,49.20538033496408,0.5728143168489533,
105,108,109,AM,1879.546986673549,1.4018199997375818,17.409518751225715,1.879546986673549,
106,108,110,AM,4068.2554738776294,0.42180105218860964,15.203769242932374,2.3930914552221347,
107,108,111,AM,1772.8568141392611,0.20364254960135392,76.43864201729804,1.042856949493683,
108,107,104,AM,1325.2699711486475,0.3941414724037714,34.18313072815587,1.3252699711486475,
109,107,112,AM,1232.6466070793556,0.36277223339615844,37.13897657060494,1.2326466070793556,
110,107,113,AM,2460.9456205852025,1.0961861926506997,17.086371484914974,1.893035092757848,
111,107,105,AM,1291.2862367893438,0.3403267120614012,43.629312428850334,0.9932971052225721,
112,114,115,AM,821.5606161895031,0.1875607490411992,46.80175419952001,0.821560616189503,
113,114,116,AM,3403.9579786185886,0.39204275863072024,26.383715982682517,2.002328222716817,
114,114,98,AM,1867.469354407505,0.3423773739828436,73.86563297645962,1.0985113849455912,
115,117,118,AM,3872.4047051285447,2.2871133591423995,1.4396843556362366,3.872404705128545,
116,117,119,AM,897.5234184914705,0.09231940659559723,45.56488677862882,0.8975234184914704,
117,117,120,AM,112.35138591297174,1.1635264292062313,49.998805009040105,0.11235138591297174,
118,121,122,AM,320.8014515346796,0.07674045567311207,49.920691971423025,0.3208014515346796,
119,121,123,AM,2760.623424156887,0.8662219368793158,5.148248200385306,2.7606234241568868,
120,124,122,AM,3217.377710958321,13.257929303758827,2.928584782352969,3.217377710958321,
121,124,125,AM,1125.19883910311,0.18750636296199483,51.1389203520141,1.5002651188041467,
122,124,126,AM,2218.861602239577,0.3132481676692108,52.38031335424031,1.4792410681597181,
123,127,128,AM,409.55802412682056,0.34064272099611476,49.78986713448944,0.4095580241268206,
124,127,129,AM,222.66102141957566,0.34597197401811974,49.98157201040518,0.22266102141957567,
125,127,130,AM,93.75624245718029,0.2956024334207497,49.99942049524517,0.0937562424571803,
126,128,127,AM,61.168166114593674,0.3392118286749295,49.999895006553565,0.06116816611459368,
127,128,131,AM,665.8792968919051,0.8578494945456853,48.56774211433066,0.6658792968919052,
128,132,133,AM,3496.634675793368,0.15640788706778347,67.17069456787212,1.2268893599274975,
129,132,134,AM,258.691675893464,0.323941999960833,49.966434012201105,0.258691675893464,
130,132,135,AM,3220.6776966890657,0.478346813909091,40.207036098108034,1.6950935245731924,
131,136,137,AM,1664.0032004984369,0.5793457168786158,23.255526163471764,1.6640032004984369,
132,136,138,AM,397.2754617181284,0.27046661035558345,49.81387336075594,0.3972754617181284,
133,139,140,AM,2968.912112121056,1.908871588906407,12.395656413576528,2.120651508657897,
134,139,137,AM,966.5185908986754,0.3138711974238891,44.21266289479736,0.9665185908986754,
135,139,141,AM,674.3208271388643,0.317855717662331,49.59957300475431,0.4816577336706173,
136,142,143,AM,2051.687256062938,1.338501052558636,25.898700297650088,1.5782209662022602,
137,142,144,AM,962.5832888338756,0.6170927461697334,44.29565646505395,0.9625832888338756,
138,142,145,AM,606.7833380964206,0.29116535696607615,49.64653907008874,0.4667564139203235,
139,142,138,AM,1252.1394218787825,0.8853132807782352,36.53036049201759,1.2521394218787825,
140,146,147,AM,1117.7908513289517,0.39018287971759846,40.51301830940604,1.1177908513289516,
141,146,148,AM,272.8390307525237,0.1393455479192963,49.76825188462218,0.4197523550038826,
142,146,149,AM,2746.5801789478724,1.0498967732009254,12.535311916553338,2.112753983806056,
143,150,151,AM,1037.8340249285538,0.2966426748400437,42.58865830636665,1.0378340249285538,
144,150,152,AM,3594.582377581812,4.77947338970448,6.64992800310432,2.5675588411298658,
145,150,153,AM,1389.8853458979847,0.71965244149135,43.64098863913911,0.9927752470699891,
146,147,146,AM,1119.0081936364222,0.39050591340830065,40.479505193787,1.1190081936364222,
147,147,151,AM,1693.27025349616,0.5960306556511179,22.39045373586491,1.69327025349616,
148,154,155,AM,1310.326633075307,0.7880298259659655,34.669480628762415,1.310326633075307,
149,154,156,AM,3471.5460242780905,0.9116313004982523,16.970048391503273,2.314364016185394,
150,154,157,AM,1427.0348122209537,0.43809675848616403,30.343852902920904,1.9027130829612715,
151,158,159,AM,3228.6498869452416,0.6888092243559918,21.328731807973572,2.1524332579634944,
152,158,155,AM,1182.3880471250718,0.637371185367226,38.66443744819083,1.1823880471250718,
153,158,160,AM,1511.1742692389835,0.5067657638652108,25.919281827040574,2.014899025651978,
154,159,158,AM,1382.9314136418618,0.44629270238775365,32.91881568877382,1.8439085515224825,
155,159,161,AM,55.785331594223884,0.13354587960852685,49.99992736587516,0.055785331594223886,
156,159,162,AM,3505.9950568202275,1.108299051314875,16.432838252019007,2.3373300378801516,
157,1923,161,AM,318.533342929792,0.5838885130755453,49.922907748486566,0.318533342929792,
158,1972,163,AM,359.6408731301608,0.30182128001037173,49.30685938577709,0.5532936509694781,
159,164,165,AM,40.17191542339087,0.3441983464376734,49.99998046779597,0.04017191542339087,
160,164,166,AM,822.0621584957303,0.07307428990378421,88.7984271018187,0.5480414389971535,
161,164,2280,AM,352.09791842594575,0.4348258356525841,89.3489869884743,0.4694638912345943,
162,1924,165,AM,193.6959292647311,0.30624867500311065,49.989445162531496,0.1936959292647311,
163,167,115,AM,1357.989805226974,0.6895507105521406,33.10982413914999,1.357989805226974,
164,167,168,AM,5271.286687769655,0.5583785061802,9.103084249149529,2.774361414615608,
165,167,169,AM,2076.52647925829,0.17028038893918676,67.47019500162604,1.2214861642695822,
166,170,171,AM,1040.8047245661612,0.7371516964927427,42.51619197687444,1.0408047245661611,
167,170,172,AM,1500.102511196981,0.11705000815677147,78.25807890373638,1.0000683407979873,
168,170,173,AM,463.08802754529154,0.18282875443109603,88.07966900441777,0.6174507033937221,
169,1925,174,AM,240.83456551954413,0.49275545254079245,49.974781605239095,0.24083456551954413,
170,171,170,AM,936.5302334862935,0.6991478651491435,44.827259877963634,0.9365302334862935,
171,171,175,AM,892.6511037521518,0.35398678065632966,45.65210496054153,0.8926511037521518,
172,176,175,AM,3377.0832464785644,0.7846305530002077,18.542033627757636,2.2513888309857095,
173,176,177,AM,4244.121337211187,3.1200532359841873,8.479839575147652,2.829414224807458,
174,174,2281,AM,69.12391662146561,0.49249870232095044,49.999828772653366,0.06912391662146561,
175,174,178,AM,519.2958157138719,0.6177102966166513,49.46047836542865,0.5192958157138718,
176,174,175,AM,396.0243895402657,0.5167791242512203,49.8161982791712,0.3960243895402657,
177,178,174,AM,350.944117529464,0.6124352600610025,49.886492098556175,0.350944117529464,
178,178,173,AM,1291.273996806265,0.3105887676339016,83.15041490775316,0.8608493312041766,
179,178,2282,AM,618.8286741994156,0.27107361259137513,89.61062555214124,0.41255244946627706,
180,179,180,AM,4439.825590067421,29.021370393958257,0.8433872858096039,4.4398255900674215,
181,179,181,AM,963.5025309978649,0.17454794872255183,44.27633317889807,0.963502530997865,
182,179,182,AM,2095.247408969169,1.3693938130777954,12.850509647280003,2.0952474089691693,
183,183,184,AM,375.5459622520945,0.3168638573703376,49.8512627285205,0.3755459622520945,
184,183,185,AM,11074.377796761064,196.03151318733023,0.06321576258833038,8.518752151354665,
185,183,186,AM,509.69532445862643,0.25209405979488764,47.316550028473756,0.7841466530132715,
186,187,188,AM,4981.953240128486,27.3110163536122,0.5353101075554874,4.981953240128486,
187,187,189,AM,1407.5325499485107,0.22689789380183095,41.454730994978384,1.082717346114239,
188,187,190,AM,3697.0322634947815,4.360713942186708,4.624749589094858,2.843870971919063,
189,191,188,AM,157.08424378159236,0.4272204755006149,49.99543382972133,0.15708424378159236,
190,191,184,AM,5229.215303910316,36.0281004553691,0.441852897530519,5.2292153039103155,
191,192,193,AM,2403.909980723691,1.6571571281442024,8.32064395890075,2.403909980723691,
192,192,194,AM,611.0087108509271,0.2929227426295732,45.99502706965893,0.8728695869298958,
193,192,195,AM,884.541158523337,0.5286845610799092,36.1677512714655,1.26363022646191,
194,196,197,AM,689.7583366839532,0.3140794644494166,81.27816387409356,0.919677782245271,
195,196,198,AM,941.3028448214202,0.1488840245546752,44.73220299534415,0.9413028448214202,
196,196,199,AM,3033.3377520960644,0.17599380047108773,25.652190801562643,2.022225168064043,
197,197,196,AM,2211.7322572582066,0.4847493204028608,52.661862753704995,1.474488171505471,
198,197,200,AM,339.6757123307539,0.32875485697306306,49.90035560402019,0.33967571233075394,
199,197,201,AM,475.8012122450351,0.1734785107150812,87.865161175759,0.6344016163267134,
200,200,197,AM,46.9582431767838,0.3280999246910498,49.99996353230542,0.04695824317678381,
201,200,202,AM,876.7708820092662,0.32879831826342887,45.928813839902844,0.8767708820092662,
202,200,203,AM,1736.7691020947243,0.19005661786725958,70.88934669970733,1.1578460680631495,
203,200,204,AM,969.7001097694867,0.1953570807500678,63.41709977010214,1.292933479692649,
204,202,200,AM,67.15901245694256,0.30202725663082547,49.999847427190396,0.06715901245694256,
205,202,205,AM,2364.342055877263,0.9380827259432762,8.791355478263524,2.364342055877263,
206,202,206,AM,703.0526599908632,0.298426261539366,48.23240957342999,0.7030526599908632,
207,1926,207,AM,2694.2167505126145,0.3013206437671724,46.24174909781006,1.5848333826544792,
208,1927,208,AM,2311.3247644777853,0.5141761854528469,59.5020154516886,1.3596028026339912,
209,1928,105,AM,561.0292559557305,0.4961972396471417,49.7411929618438,0.43156096611979267,
210,1929,209,AM,2367.273438624298,0.3371397617850945,57.5442710643291,1.3925137874260576,
211,210,211,AM,1359.3283902764215,0.42221527982891055,34.3693040320115,1.8124378537018953,
212,210,212,AM,3136.026231567394,0.5766959731699968,23.28111635047872,2.0906841543782626,
213,109,108,AM,1223.511345508923,0.6521714018270495,37.421161833996926,1.2235113455089228,
214,109,112,AM,1965.9584206212437,0.8732450945425189,15.428646047676077,1.9659584206212437,
215,213,214,AM,1274.9237784717727,0.9203663168966412,18.863811935862852,1.8213196835311039,
216,213,215,AM,985.8082970504962,0.34117570141092396,48.221753386508674,0.7041487836074973,
217,216,217,AM,739.318033756068,0.1709026659418701,78.83428501430507,0.985757378341424,
218,216,218,AM,1112.1342187060486,0.15648529937956268,86.09747707921476,0.7414228124706991,
219,165,164,AM,193.6959292647311,0.3442708864436578,49.989445162531496,0.1936959292647311,
220,165,2283,AM,40.17191542339087,0.30618398590784374,49.99998046779596,0.04017191542339087,
221,219,220,AM,2457.0031047267903,0.3471279443183155,43.27309572669561,1.6380020698178601,
222,219,160,AM,2332.4525095071476,0.5326384285566977,47.949996183358536,1.5549683396714318,
223,155,154,AM,1148.7371952787737,0.6891347001898805,39.64476724025983,1.1487371952787737,
224,155,158,AM,1310.326633075307,0.7108153303994289,34.669480628762415,1.310326633075307,
225,221,160,AM,2171.2903289408105,0.3054849215145645,54.26381745546,1.4475268859605404,
226,221,2284,AM,1234.281662146051,0.1962357325552673,84.20914628687045,0.8228544414307007,
227,161,159,AM,372.51153293471265,0.13393141258537555,49.8559983169129,0.3725115329347127,
228,161,2285,AM,55.785331594223884,0.5793208479544045,49.99992736587515,0.055785331594223886,
229,222,162,AM,916.9687689267092,0.5394223383070531,31.36575623350018,1.4107211829641682,
230,222,163,AM,935.7057502162089,0.5552984667302436,30.41063071213842,1.4395473080249368,
231,93,92,AM,954.5665972746972,0.3030188781665018,44.46254160165844,0.9545665972746972,
232,93,96,AM,1626.5874621537014,0.5524001528788766,24.38990902944255,1.6265874621537013,
233,223,224,AM,1067.1569462292186,0.7952331615014496,27.620686790253107,1.524509923184598,
234,223,214,AM,549.987801122417,0.568998795747996,49.822003063488836,0.39284842937315495,
235,225,226,AM,1052.9331091138993,0.321533627944262,66.50909601598322,1.2387448342516463,
236,225,97,AM,3758.0263603491276,1.0711502511402573,19.641749571071387,2.21060374138184,
237,115,114,AM,1357.989805226974,0.26512288428993813,33.10982413915,1.357989805226974,
238,115,167,AM,821.5606161895031,0.48782151763109427,46.80175419952002,0.821560616189503,
239,227,228,AM,946.6912074447746,0.6444120119569822,48.47955364042314,0.6762080053176961,
240,227,2287,AM,182.1587936915218,0.6935689652348972,49.99785053183856,0.1301134240653727,
241,229,230,AM,1901.984353314403,0.1541539941130515,87.39954844559723,0.6673629309875099,
242,229,2288,AM,1126.3240580749364,0.15247289513720616,88.36317736632458,0.5928021358289138,
243,231,232,AM,9178.464364306376,1.5757319205468117,10.037604935724977,2.6995483424430518,
244,231,233,AM,1011.2805092135134,0.18894839965801033,89.66730123855207,0.39658059184843664,
245,211,210,AM,3247.7662461994564,0.6927656572349349,20.946831252172615,2.165177497466304,
246,211,113,AM,1277.5751574824333,0.24316487758234862,39.770794652465405,1.703433543309911,
247,234,235,AM,1216.6126154445374,0.108010702261561,37.63289282088754,1.2166126154445374,
248,234,236,AM,2533.827200179214,2.9573511706334155,6.960880018239203,2.5338272001792137,
249,237,238,AM,567.7037286102683,0.3784070021211191,49.23293186018108,0.5677037286102683,
250,237,186,AM,3268.939037393944,10.4974783449961,2.75809281595956,3.268939037393944,
251,239,182,AM,1375.8122790472514,0.31924331802128025,32.52164676329609,1.3758122790472513,
252,239,240,AM,1832.8727200735407,2.0289655470276617,18.567634469042275,1.8328727200735406,
253,241,242,AM,1484.3105805996577,0.5282837920497195,39.842933621419995,1.1417773696920444,
254,241,243,AM,2015.822770824326,0.9953166875060564,26.77783524868591,1.5506329006340969,
255,244,245,AM,941.6883985664705,0.6534165435796548,33.5282723036029,1.3452691408092436,
256,244,246,AM,1177.2099079788622,1.3894050973038752,19.129134979384077,1.8110921661213266,
257,247,248,AM,10154.609474903873,5.223871870438328,3.574989083914435,3.5630208683873237,
258,247,249,AM,21714.07621227277,105.94523778833222,0.1777079605702148,7.618974109569392,
259,193,192,AM,971.5443609014574,0.3126269502444965,44.10564871793266,0.9715443609014573,
260,193,198,AM,2403.909980723691,4.834315652209265,8.320643958900751,2.403909980723691,
261,1930,250,AM,400.05853166230145,0.42384941731520875,49.80862291279057,0.40005853166230143,
262,251,252,AM,114.86921933442581,0.3792888534463565,49.998694236274055,0.1148692193344258,
263,251,253,AM,95.41207074939157,0.5748620642708862,49.999378459903475,0.09541207074939158,
264,198,196,AM,2271.8698275051115,0.6654577021269721,10.008014615890335,2.2718698275051117,
265,198,193,AM,971.5443609014574,0.912006069431639,44.10564871793266,0.9715443609014573,
266,254,255,AM,1696.008100673852,1.1885647071142689,22.31058142637711,1.6960081006738519,
267,254,256,AM,1359.128436576687,0.42194777318644994,42.40130415775551,1.0454834127512975,
268,254,257,AM,776.3247710846251,0.3910135214035516,47.416578624353974,0.7763247710846252,
269,254,258,AM,2729.942970901019,1.4971755989490345,12.764964774526764,2.0999561314623225,
270,259,255,AM,1339.6323306160455,1.0421025799638302,33.713251744194096,1.3396323306160454,
271,259,260,AM,3252.3705124226476,0.5305505025264479,7.271152733429127,2.5018234710943443,
272,259,261,AM,797.5402899121801,0.4876008367047759,37.314098968245055,1.226985061403354,
273,262,2289,AM,50.51598321075281,0.36203538701383886,49.999951159952225,0.050515983210752805,
274,262,263,AM,288.1447743885547,0.49048360875323377,49.98190437279151,0.2216498264527344,
275,262,256,AM,2029.9367379475875,0.27252581237054896,26.430417567720763,1.5614897984212213,
276,264,265,AM,3940.528785811105,0.4279887022478569,23.83977291967238,2.0739625188479502,
277,264,266,AM,5775.9216088949,7.6990576251012754,4.288057523291277,3.3976009464087644,
278,1931,262,AM,310.0467213469287,0.36253760768893384,49.930790092306545,0.3100467213469287,
279,255,254,AM,1339.6323306160455,0.7865622064521753,33.713251744194096,1.3396323306160454,
280,255,259,AM,1696.008100673852,1.5747086976432851,22.31058142637711,1.6960081006738519,
281,260,259,AM,496.86628729776334,0.08110571979315212,47.56401578712197,0.7644096727657897,
282,260,267,AM,3252.3705124226476,2.1001129788690913,7.27115273342913,2.5018234710943443,
283,268,269,AM,1364.4743667357436,0.42701375261607777,32.89604691055252,1.3644743667357435,
284,268,261,AM,1664.3253229201864,3.936139441942206,8.630373917403517,2.3776076041716947,
285,268,270,AM,2112.8040949280917,5.3649290200157305,3.7177362354330636,3.018291564182988,
286,269,268,AM,862.0842226318503,0.30421714236563646,46.174467120023415,0.8620842226318502,
287,269,271,AM,835.2879429462313,0.5032412265983837,46.59749567385917,0.8352879429462313,
288,272,2290,AM,239.49274974452464,0.20801383907821794,49.991362614448654,0.1842251921111728,
289,272,273,AM,650.2574026721151,0.27889951425695936,49.53487451384326,0.5001980020554732,
290,274,275,AM,5343.014755616717,3.764574000176835,3.5788882024720676,3.5620098370778113,
291,274,2291,AM,1696.0176086315096,0.7369040034844809,18.283235554235517,2.2613568115086795,
292,276,2292,AM,566.0045981564825,0.340915511708678,46.0302681241802,0.870776304856127,
293,276,261,AM,3128.4271136817492,2.2201127859306595,8.291013499382094,2.406482395139807,
294,275,274,AM,1696.0176086315096,0.7369040034844809,18.283235554235517,2.2613568115086795,
295,275,277,AM,5457.919963307235,5.4531720210779495,3.2975873530872812,3.63861330887149,
296,278,2295,AM,278.7971810683811,0.3796982689699734,89.99023562442707,0.16399834180493006,
297,278,279,AM,1371.7821878697266,0.1592203373632161,84.61852109904243,0.806930698746898,
298,280,281,AM,1331.2282017546959,0.1551112670857956,86.860159998008,0.7006464219761557,
299,280,282,AM,496.7257018835108,0.15137824194035177,89.00215317518867,0.5228691598773798,
300,283,284,AM,412.61963177351976,0.09930973111035299,48.81107154068842,0.6347994334977227,
301,283,285,AM,1498.1560362196835,0.45798328230387686,9.554432689693261,2.304855440337975,
302,286,287,AM,278.36851396138314,0.18713802076674346,49.748983374523704,0.42825925224828176,
303,286,288,AM,1348.3018490212735,1.1686223856043596,13.237784876810935,2.0743105369558053,
304,289,290,AM,829.8146161455542,0.30095128424917583,46.6799404543726,0.8298146161455542,
305,289,291,AM,1121.8866975604817,0.5688205066022748,40.400046700911034,1.1218866975604818,
306,292,293,AM,1277.2727491437277,0.27344934060197135,60.39649380691606,1.344497630677608,
307,292,288,AM,3028.262789335988,0.695953023824414,35.85196119466549,1.7813310525505812,
308,294,295,AM,4.0,0.2694597895416664,49.99999999808,0.004,
309,294,296,AM,366.6195948892797,0.270189999769823,49.86487097244052,0.3666195948892797,
310,297,298,AM,1874.729794548252,1.7831242239344443,17.526183303870003,1.874729794548252,
311,297,299,AM,602.0012493567166,0.7653741743945635,49.03399776277112,0.6020012493567166,
312,300,298,AM,439.4825122368957,0.34404112378574875,49.90223031862132,0.3380634709514582,
313,300,301,AM,1758.2398665783126,0.38182873639316717,33.29082775552914,1.3524922050602404,
314,302,303,AM,107.89889348018961,0.5152807282339751,49.9996440797265,0.08299914883091508,
315,302,291,AM,1162.929964411423,1.1561523260536857,19.70891602731812,1.78912302217142,
